"ID1","ID2","lat","long","el"
143725,"2015",56.5585,-120.3839,697.879760742188
143726,"2015",59.9274,-120.0836,490.080078125
143727,"2015",59.815,-120.11,477.144592285156
143728,"2015",56.5917,-120.134,850.920288085938
143729,"2015",56.553,-120.28,756.858032226562
143730,"2015",56.5417,-120.0914,868.076965332031
143731,"2015",59.8229,-120.0069,486.557189941406
143732,"2015",56.5246,-120.1195,815.847961425781
143733,"2015",59.5617,-120.2162,469.259094238281
143734,"2015",59.6127,-120.1365,514.033508300781
143735,"2015",59.5666,-120.2429,468.179626464844
143736,"2015",56.6404,-120.0801,890.385131835938
143737,"2015",59.5033,-120.0059,532.818420410156
143738,"2015",59.9785,-120.0459,483.223358154297
143739,"2015",59.9311,-120.0682,485.896545410156
143740,"2015",56.3554,-120.1939,691.2353515625
143741,"2015",59.4207,-120.2893,449.060882568359
143742,"2015",56.5201,-120.3693,712.421020507812
143743,"2015",56.5283,-120.4466,678.820190429688
143744,"2015",56.4359,-120.2261,719.04296875
143745,"2015",56.4067,-120.0921,762.044799804688
143746,"2015",56.4021,-120.1384,729.89013671875
143747,"2015",56.4646,-120.4393,737.099853515625
143748,"2015",56.4618,-120.2691,738.866821289062
143749,"2015",59.4566,-120.0106,535.135009765625
143750,"2015",56.5705,-120.016,893.402038574219
143751,"2015",56.4241,-120.2365,728.67041015625
143752,"2015",56.3893,-120.1114,753.020935058594
143753,"2015",59.6351,-120.0221,547.624938964844
143754,"2015",59.2333,-120,NA
143755,"2015",59.1716,-124.8117,785.675048828125
143756,"2015",57.2431,-123.0382,1042.57556152344
143757,"2015",58.9698,-124.9007,745.017211914062
143758,"2015",58.0923,-123.848,899.341064453125
143759,"2015",58.768,-122.5286,388.3544921875
143760,"2015",59.1935,-122.5363,426.801818847656
143761,"2015",59.6184,-122.1675,612.439880371094
143762,"2015",57.3411,-121.3627,827.4521484375
143763,"2015",58.2186,-120.3985,483.641937255859
143764,"2015",59.6927,-121.1898,441.656097412109
143765,"2015",57.1046,-120.7453,762.849670410156
143766,"2015",58.2564,-123.0777,567.262145996094
143767,"2015",58.2511,-120.7063,438.912902832031
143768,"2015",57.9124,-120.3248,645.998779296875
143769,"2015",57.5757,-121.0171,731.5556640625
143770,"2015",59.7558,-120.6832,488.955200195312
143771,"2015",57.521,-122.6135,1095.38330078125
143772,"2015",58.8168,-123.1286,396.100952148438
143773,"2015",58.7143,-122.5313,395.507751464844
143774,"2015",59.1763,-120.5831,709.527038574219
143775,"2015",58.8316,-120.4982,370.535369873047
143776,"2015",59.5211,-121.5246,514.513610839844
143777,"2015",58.2804,-122.5007,687.874633789062
143778,"2015",58.9552,-120.0023,388.408508300781
143779,"2015",58.347,-123.2051,798.519470214844
143780,"2015",57.202,-120.6149,805.6416015625
143781,"2015",57.7535,-121.2912,664.723876953125
143782,"2015",57.3294,-121.9048,870.04736328125
143783,"2015",58.6424,-120.0572,366.155395507812
143784,"2015",58.0122,-122.6819,607.551574707031
143785,"2015",59.3281,-121.4115,623.269714355469
143786,"2015",58.9368,-120.1222,376.807006835938
143787,"2015",57.4707,-121.2761,851.288391113281
143788,"2015",57.1141,-121.955,930.583374023438
143789,"2015",58.3878,-123.6838,725.781433105469
143790,"2015",59.3873,-124.5645,631.593017578125
143791,"2015",57.6878,-120.6435,700.293884277344
143792,"2015",58.399,-121.451,480.580108642578
143793,"2015",58.1508,-120.1065,597.789916992188
143794,"2015",58.1697,-121.6358,362.907287597656
143795,"2015",57.2899,-120.4237,794.728759765625
143796,"2015",58.0781,-122.5639,808.269226074219
143797,"2015",58.5388,-122.7596,486.242431640625
143798,"2015",59.3749,-123.5999,437.763000488281
143799,"2015",58.2177,-123.5304,958.96142578125
143800,"2015",59.9344,-122.8705,431.820831298828
143801,"2015",57.9779,-123.5837,886.164489746094
143802,"2015",58.7414,-121.7385,475.009429931641
143803,"2015",57.4857,-120.8033,762.910461425781
143804,"2015",59.4375,-121.9591,659.911071777344
143805,"2015",58.6992,-123.5066,428.062072753906
143806,"2015",59.133,-121.8669,525.874694824219
143807,"2015",59.0948,-123.6039,504.832244873047
143808,"2015",59.5519,-121.7833,571.605773925781
143809,"2015",59.5193,-121.4596,507.206420898438
143810,"2015",59.3449,-121.8531,652.038269042969
