"ID1","ID2","lat","long","el"
154837,"2016",59.4927,-120.1979,478.048492431641
154838,"2016",56.5238,-120.1284,811.907592773438
154839,"2016",56.6062,-120.2611,754.813049316406
154840,"2016",59.6659,-120.2677,460.227020263672
154841,"2016",56.6208,-120.2589,751.52734375
154842,"2016",56.5061,-120.2883,765.088317871094
154843,"2016",56.4268,-120.0277,755.954650878906
154844,"2016",56.3835,-120.1332,756.53759765625
154845,"2016",56.4298,-120.1045,784.847595214844
154846,"2016",56.6545,-120.1239,840.646362304688
154847,"2016",56.3486,-120.0534,740.546447753906
154848,"2016",59.8118,-120.165,475.965240478516
154849,"2016",56.5214,-120.4133,682.63037109375
154850,"2016",56.4384,-120.2703,745.8818359375
154851,"2016",59.4934,-120.0134,533.820434570312
154852,"2016",56.5078,-120.3933,688.208190917969
154853,"2016",56.5955,-120.1227,860.793273925781
154854,"2016",59.3961,-120.0244,505.216400146484
154855,"2016",59.6829,-120.0488,532.2900390625
154856,"2016",59.6023,-120.0034,546.156188964844
154857,"2016",56.5795,-120.373,693.0556640625
154858,"2016",56.4195,-120.0546,772.18017578125
154859,"2016",59.5204,-120.074,510.24072265625
154860,"2016",56.5229,-120.4328,678.395629882812
154861,"2016",58.0087,-120.6132,535.379577636719
154862,"2016",59.4005,-123.3102,439.049652099609
154863,"2016",57.3619,-121.2022,788.548522949219
154864,"2016",59.6431,-123.1239,601.923278808594
154865,"2016",59.1785,-123.7454,498.085388183594
154866,"2016",59.5505,-121.184,495.021606445312
154867,"2016",58.3135,-120.0875,484.414428710938
154868,"2016",57.7181,-121.8704,790.403137207031
154869,"2016",57.4353,-121.4808,888.148986816406
154870,"2016",57.9509,-122.0769,632.805114746094
154871,"2016",59.3645,-121.8175,726.899475097656
154872,"2016",58.6903,-121.7615,465.41552734375
154873,"2016",58.4636,-120.0257,436.835693359375
154874,"2016",58.8326,-122.0475,429.454498291016
154875,"2016",58.4049,-121.4379,477.0009765625
154876,"2016",57.2273,-121.8145,850.434509277344
154877,"2016",58.3995,-122.7347,529.430541992188
154878,"2016",57.4697,-122.8273,1075.48645019531
154879,"2016",59.2276,-124.7888,537.211669921875
154880,"2016",57.6679,-122.7343,824.00732421875
154881,"2016",59.4839,-121.1702,537.523742675781
154882,"2016",59.0802,-124.3877,583.13330078125
154883,"2016",58.709,-120.8378,395.776306152344
154884,"2016",58.2451,-121.0797,436.467803955078
154885,"2016",59.3572,-123.9681,420.802276611328
154886,"2016",59.8246,-124.6345,390.907012939453
154887,"2016",59.6016,-122.5071,651.214599609375
154888,"2016",59.8974,-122.5946,517.793518066406
154889,"2016",57.5795,-121.8971,831.933410644531
154890,"2016",58.3942,-120.638,420.075897216797
154891,"2016",57.8514,-120.8152,560.384704589844
154892,"2016",58.2915,-120.0564,500.782379150391
154893,"2016",58.7773,-122.3795,414.610748291016
154894,"2016",59.8378,-120.817,515.233947753906
154895,"2016",58.4615,-121.0355,429.027557373047
154896,"2016",59.1999,-122.8032,277.213562011719
154897,"2016",59.164,-121.7455,549.388366699219
154898,"2016",59.0412,-124.2869,957.749328613281
154899,"2016",58.6844,-124.1192,825.127990722656
154900,"2016",59.5422,-124.2786,370.770935058594
154901,"2016",58.5252,-120.5127,383.7431640625
154902,"2016",59.422,-123.9171,352.629730224609
154903,"2016",58.8896,-120.166,359.596923828125
154904,"2016",58.2538,-121.0694,431.459716796875
154905,"2016",58.5594,-123.2801,651.028747558594
154906,"2016",59.5175,-123.7209,430.038787841797
154907,"2016",59.1654,-123.2966,343.027923583984
154908,"2016",59.356,-121.0531,605.847351074219
154909,"2016",59.6955,-120.7012,460.462158203125
154910,"2016",58.0373,-120.7008,511.421936035156
154911,"2016",57.4643,-120.3182,941.118225097656
154912,"2016",58.5052,-120.796,395.008209228516
154913,"2016",58.3713,-122.0081,457.996490478516
154914,"2016",59.3746,-120.506,647.459106445312
154915,"2016",58.9754,-124.9147,601.634521484375
154916,"2016",57.3054,-120.141,771.184204101562
154917,"2016",57.8864,-122.8218,738.46728515625
154918,"2016",58.4648,-120.5265,409.055816650391
154919,"2016",59.2096,-121.8933,532.91943359375
154920,"2016",59.1357,-121.3085,659.998168945312
154921,"2016",59.9851,-122.2382,349.953826904297
154922,"2016",57.5835,-120.5437,709.242309570312
154923,"2016",57.1849,-122.7905,1175.99890136719
154924,"2016",58.4436,-122.8339,422.940338134766
154925,"2016",57.8698,-122.7181,694.655639648438
154926,"2016",58.1351,-122.3532,756.836975097656
154927,"2016",57.1811,-122.2172,985.315185546875
154928,"2016",59.0225,-120.1073,391.063171386719
154929,"2016",59.8969,-121.7057,469.097869873047
154930,"2016",58.7689,-121.664,505.026397705078
154931,"2016",59.7982,-123.5245,425.709808349609
154932,"2016",59.4961,-120.9307,512.760925292969
154933,"2016",57.9414,-122.5983,1119.09399414062
154934,"2016",58.6952,-121.3103,433.357757568359
154935,"2016",59.2514,-122.9227,389.879150390625
154936,"2016",58.6213,-120.3813,362.803039550781
154937,"2016",57.978,-123.0498,723.299133300781
154938,"2016",56.7609,-120.366,710.997863769531
154939,"2016",57.3662,-120.7801,881.406616210938
154940,"2016",59.8492,-122.879,444.916168212891
154941,"2016",56.6881,-120.0747,797.358032226562
154942,"2016",58.8461,-122.0695,430.437316894531
154943,"2016",59.4204,-124.5078,632.476684570312
154944,"2016",59.1244,-121.1659,635.824523925781
154945,"2016",59.9435,-122.3524,456.427581787109
154946,"2016",57.0737,-120.4155,728.337219238281
154947,"2016",57.5354,-121.6779,823.100158691406
154948,"2016",58.6847,-121.114,411.193206787109
154949,"2016",59.1107,-122.7343,370.548217773438
154950,"2016",56.964,-120.7398,734.636596679688
154951,"2016",57.8181,-121.6869,648.554016113281
154952,"2016",57.7947,-120.6785,601.104431152344
154953,"2016",56.8261,-120.2843,751.048706054688
154954,"2016",59.0623,-123.9744,753.322387695312
154955,"2016",57.6713,-120.4609,687.544982910156
154956,"2016",58.3916,-122.1915,485.212280273438
154957,"2016",57.5517,-122.2573,961.551330566406
154958,"2016",57.5347,-122.5731,932.082763671875
154959,"2016",58.6626,-120.2296,361.310180664062
154960,"2016",58.7523,-123.1212,491.505859375
154961,"2016",59.2247,-123.9304,631.589233398438
154962,"2016",58.8038,-121.8717,492.403930664062
154963,"2016",59.3974,-121.6974,720.025756835938
154964,"2016",58.5866,-121.9262,447.602355957031
154965,"2016",59.6554,-120.7223,443.581024169922
154966,"2016",59.8423,-123.5155,410.228607177734
154967,"2016",59.7006,-122.4956,532.202392578125
154968,"2016",58.823,-122.817,424.493103027344
154969,"2016",59.2547,-120.2475,437.456573486328
154970,"2016",59.1137,-122.6119,358.609466552734
154971,"2016",59.7633,-122.0357,475.413330078125
154972,"2016",58.988,-120.9098,650.93603515625
154973,"2016",57.1723,-122.7076,1132.61938476562
154974,"2016",57.2123,-120.5576,816.128173828125
154975,"2016",57.2243,-120.2094,852.143920898438
154976,"2016",57.4518,-120.5067,800.478820800781
154977,"2016",59.6559,-124.1691,349.657012939453
154978,"2016",58.7869,-121.5449,534.816528320312
154979,"2016",59.5051,-122.6355,577.301391601562
154980,"2016",59.5614,-122.2021,664.921203613281
154981,"2016",57.4836,-122.9223,1040.74060058594
154982,"2016",59.9848,-121.1388,639.275268554688
154983,"2016",59.9593,-123.3206,519.012512207031
154984,"2016",58.8475,-120.1125,359.048614501953
154985,"2016",58.8745,-123.5283,501.192840576172
154986,"2016",59.205,-123.1796,340.063262939453
154987,"2016",59.3304,-122.6204,444.044738769531
154988,"2016",58.8876,-120.211,364.620025634766
154989,"2016",59.8374,-123.4464,435.070648193359
154990,"2016",59.6333,-120.6242,457.554046630859
154991,"2016",57.6638,-121.9533,812.389831542969
154992,"2016",59.2073,-124.8684,610.285461425781
154993,"2016",58.1032,-121.305,478.676666259766
154994,"2016",58.3858,-122.7743,509.841186523438
