"ID1","ID2","lat","long","el"
123823,"2013",56.542,-120.4074,689.543273925781
123824,"2013",56.6251,-120.074,891.81201171875
123825,"2013",59.6448,-120.1081,526.692504882812
123826,"2013",56.366,-120.3044,722.338073730469
123827,"2013",56.5564,-120.0059,879.224365234375
123828,"2013",59.383,-120.178,450.593994140625
123829,"2013",57.5209,-120.5953,755.105407714844
123830,"2013",58.7972,-123.3227,387.534240722656
123831,"2013",58.5562,-122.9049,456.23486328125
123832,"2013",58.3425,-122.8503,511.920104980469
123833,"2013",59.4096,-124.1264,393.350891113281
123834,"2013",57.7358,-121.4497,654.418029785156
123835,"2013",58.1345,-123.2542,1022.99841308594
123836,"2013",58.9173,-122.6104,339.56640625
123837,"2013",57.4579,-122.5527,949.666564941406
123838,"2013",59.5552,-121.7432,563.908020019531
123839,"2013",59.6674,-124.5636,505.699127197266
123840,"2013",57.4275,-122.125,980.35546875
123841,"2013",57.9802,-123.1606,734.378784179688
123842,"2013",59.5567,-122.5062,671.014953613281
123843,"2013",59.1478,-123.8824,663.781127929688
123844,"2013",58.6032,-123.1912,586.918762207031
123845,"2013",59.6394,-121.7674,617.86962890625
123846,"2013",57.2116,-122.1554,1015.23956298828
123847,"2013",58.0734,-122.0869,623.839233398438
123848,"2013",59.0251,-122.7098,384.545837402344
123849,"2013",58.3017,-122.2713,540.831665039062
123850,"2013",59.2435,-122.8089,433.13134765625
123851,"2013",57.378,-120.3326,890.996459960938
123852,"2013",57.8654,-122.6139,1023.40014648438
123853,"2013",57.7973,-121.0668,579.231262207031
123854,"2013",58.669,-120.3082,354.281860351562
123855,"2013",58.2983,-121.7289,458.001800537109
123856,"2013",58.3842,-121.7867,452.328674316406
123857,"2013",56.9487,-120.4505,726.164611816406
123858,"2013",59.6248,-122.623,624.760131835938
123859,"2013",58.7476,-121.0997,521.926818847656
123860,"2013",58.9912,-123.3293,553.212890625
123861,"2013",57.6437,-122.5615,883.025451660156
123862,"2013",57.8027,-123.1442,742.120178222656
123863,"2013",57.8721,-121.7678,535.15771484375
123864,"2013",58.6832,-122.7757,420.016662597656
123865,"2013",57.4662,-122.4833,1109.78039550781
123866,"2013",58.7255,-120.606,374.354919433594
123867,"2013",58.3938,-122.631,625.623596191406
123868,"2013",58.9021,-120.6261,501.227142333984
123869,"2013",59.2218,-123.826,508.510894775391
123870,"2013",58.9486,-122.3952,373.330261230469
123871,"2013",57.6315,-120.4806,719.902282714844
123872,"2013",59.4189,-120.8605,577.919189453125
123873,"2013",56.634,-120.4386,703.427612304688
123874,"2013",57.4514,-120.2383,841.167297363281
123875,"2013",59.3777,-121.0909,626.02099609375
123876,"2013",57.4901,-121.5648,841.143493652344
123877,"2013",57.9089,-122.0351,522.054809570312
123878,"2013",59.5514,-120.7001,470.463439941406
123879,"2013",59.3903,-124.3871,550.166931152344
123880,"2013",57.3083,-120.4522,832.619873046875
123881,"2013",57.3171,-122.4964,910.946838378906
123882,"2013",59.4254,-120.3192,450.192260742188
123883,"2013",57.6272,-121.3736,750.66455078125
123884,"2013",59.279,-124.7304,395.956573486328
123885,"2013",57.6006,-122.5028,1046.10778808594
123886,"2013",59.6745,-123.6381,483.0849609375
123887,"2013",59.9012,-121.604,483.983825683594
123888,"2013",57.7946,-122.227,686.416381835938
123889,"2013",58.2221,-120.7905,446.649322509766
123890,"2013",59.595,-121.9196,620.000183105469
123891,"2013",58.7908,-123.5955,429.940307617188
123892,"2013",58.6703,-120.7723,372.155242919922
123893,"2013",57.2095,-122.9105,1100.26745605469
123894,"2013",57.59,-120.925,711.722717285156
123895,"2013",57.6864,-121.1899,737.210327148438
123896,"2013",59.3386,-122.1433,578.590087890625
123897,"2013",59.6054,-122.8353,606.839050292969
123898,"2013",59.3763,-121.6726,725.041870117188
123899,"2013",57.9223,-120.5431,638.324157714844
123900,"2013",58.2394,-121.7508,452.229431152344
123901,"2013",57.3762,-120.4046,849.799987792969
123902,"2013",59.6916,-123.0379,609.55859375
123903,"2013",59.3936,-124.6933,795.47216796875
123904,"2013",59.8394,-123.3753,421.999450683594
123905,"2013",59.1848,-122.8719,351.787902832031
123906,"2013",59.9406,-122.1679,406.304779052734
123907,"2013",59.8452,-124.7252,506.883270263672
123908,"2013",59.9379,-123.9785,311.936889648438
123909,"2013",59.1003,-120.358,510.792633056641
123910,"2013",59.8408,-122.7614,464.809906005859
123911,"2013",59.8663,-121.0426,524.852355957031
123912,"2013",59.0017,-120.2638,391.99755859375
123913,"2013",59.6813,-122.9093,545.759887695312
123914,"2013",59.2957,-123.2659,401.898193359375
123915,"2013",59.8516,-122.0261,444.441986083984
123916,"2013",57.8321,-122.8162,769.225463867188
123917,"2013",57.7844,-121.9882,739.850891113281
123918,"2013",59.3242,-120.8207,631.998962402344
123919,"2013",59.5822,-123.2368,509.525390625
123920,"2013",59.2824,-121.9364,546.685852050781
123921,"2013",59.1475,-122.0841,525.856201171875
123922,"2013",59.8347,-120.8913,522.425842285156
123923,"2013",58.8675,-123.0479,409.375152587891
123924,"2013",59.5244,-123.0967,496.484985351562
123925,"2013",59.7955,-123.8709,236.047271728516
123926,"2013",59.9517,-123.9244,398.269409179688
123927,"2013",59.4544,-122.796,467.435760498047
