"ID1","ID2","lat","long","el"
45235,"2006",56.5868,-120.3919,690.17529296875
45236,"2006",56.5345,-120.0021,880.569213867188
45237,"2006",56.3437,-120.3367,771.74169921875
45238,"2006",59.5635,-120.1034,499.45849609375
45239,"2006",59.9103,-120.1234,507.878051757812
45240,"2006",59.3853,-120.0591,492.009338378906
45241,"2006",56.5344,-120.1611,812.10595703125
45242,"2006",56.4084,-120.0055,750.0732421875
45243,"2006",56.3951,-120.292,763.462890625
45244,"2006",56.4309,-120.0717,772.357360839844
45245,"2006",56.3723,-120.2725,727.935607910156
45246,"2006",59.6674,-120.1753,488.102203369141
45247,"2006",56.3837,-120.1854,675.266845703125
45248,"2006",56.4911,-120.1789,747.900268554688
45249,"2006",59.4992,-120.0966,494.950653076172
45250,"2006",56.4937,-120.0837,788.920227050781
45251,"2006",56.4846,-120.4184,763.9765625
45252,"2006",56.5059,-120.0663,819.731994628906
45253,"2006",58.8467,-120.516,386.134643554688
45254,"2006",57.5038,-121.2852,873.24072265625
45255,"2006",58.4503,-123.8111,948.025817871094
45256,"2006",58.6246,-120.333,366.148010253906
45257,"2006",59.0046,-121.1784,630.71337890625
45258,"2006",57.1193,-120.6227,761.756652832031
45259,"2006",58.7634,-123.9606,1147.41296386719
45260,"2006",59.5881,-121.8579,607.018920898438
45261,"2006",58.3922,-123.672,722.679138183594
45262,"2006",58.4844,-122.3985,517
45263,"2006",58.5848,-120.8707,407.217926025391
45264,"2006",59.8972,-122.0663,423.122039794922
45265,"2006",57.924,-122.5213,1046.28747558594
45266,"2006",58.017,-121.1104,507.024627685547
45267,"2006",58.436,-121.5747,466.684814453125
45268,"2006",58.1865,-123.2019,885.784729003906
45269,"2006",57.8779,-120.0326,688.538879394531
45270,"2006",58.1385,-120.7387,464.955047607422
45271,"2006",59.0006,-122.7474,422.311950683594
45272,"2006",59.8778,-121.0458,541.770935058594
45273,"2006",58.0725,-123.5694,988.740478515625
45274,"2006",58.0568,-122.3801,922.795227050781
45275,"2006",57.8474,-122.4475,816.771667480469
45276,"2006",59.895,-124.7471,491.680267333984
45277,"2006",58.2077,-120.3519,489.508636474609
45278,"2006",58.9301,-120.4428,444.337860107422
45279,"2006",58.1945,-120.364,490.740875244141
45280,"2006",59.9569,-123.3511,543.858703613281
45281,"2006",58.4083,-121.7858,456.619049072266
45282,"2006",56.9773,-120.8581,672.770202636719
45283,"2006",59.236,-120.4839,697.971557617188
45284,"2006",57.1341,-122.8394,1082.40490722656
45285,"2006",59.7964,-123.2064,458.019012451172
45286,"2006",57.3769,-122.3885,881.350952148438
45287,"2006",57.9296,-122.0566,573.17822265625
45288,"2006",58.5859,-122.3683,428.457183837891
45289,"2006",57.5487,-121.3417,793.750244140625
45290,"2006",57.2209,-122.1797,1017.70233154297
45291,"2006",57.1481,-120.6528,777.633972167969
45292,"2006",58.2791,-122.3274,573.219604492188
45293,"2006",59.1407,-122.0031,500.367553710938
45294,"2006",58.2866,-122.3789,594.176391601562
45295,"2006",57.3548,-120.6252,904.099914550781
45296,"2006",58.5882,-122.9354,503.909240722656
45297,"2006",59.3335,-123.8028,440.721038818359
45298,"2006",58.2224,-121.4351,472.966705322266
45299,"2006",59.4048,-120.6681,581.356994628906
45300,"2006",57.3626,-122.9705,1156.52075195312
45301,"2006",59.2033,-121.7285,575.866577148438
45302,"2006",57.1927,-121.7978,827.921997070312
45303,"2006",59.4582,-123.7567,303.104949951172
45304,"2006",58.9235,-121.3484,594.079345703125
45305,"2006",59.8778,-122.2231,468.026672363281
45306,"2006",58.5442,-121.2411,449.033508300781
45307,"2006",58.2737,-121.1128,434.758239746094
45308,"2006",58.0407,-120.2777,609.040283203125
45309,"2006",58.257,-121.5515,467.955657958984
45310,"2006",56.871,-120.8027,631.960754394531
45311,"2006",59.5952,-121.1407,437.953063964844
45312,"2006",59.2746,-122.8526,439.376922607422
45313,"2006",58.8299,-120.7724,483.869232177734
45314,"2006",58.5978,-120.3965,364.932434082031
45315,"2006",57.6917,-120.5415,670.972290039062
45316,"2006",58.5495,-121.0376,430.749237060547
45317,"2006",58.3627,-120.6217,422.363342285156
45318,"2006",59.7605,-124.8978,773.896423339844
45319,"2006",58.5423,-120.9727,424.225372314453
45320,"2006",59.1785,-122.0183,502.798126220703
45321,"2006",59.2116,-124.0491,581.841552734375
45322,"2006",58.8644,-123.4591,464.446014404297
45323,"2006",58.727,-123.7333,648.851440429688
45324,"2006",59.3803,-121.8154,761.41162109375
45325,"2006",59.3809,-122.7276,459.249938964844
45326,"2006",57.3415,-120.4074,770.934204101562
45327,"2006",58.9386,-122.3435,370.965972900391
45328,"2006",58.9124,-120.9949,593.162658691406
45329,"2006",59.8904,-120.3676,531.324096679688
45330,"2006",59.9472,-124.0195,281.699432373047
45331,"2006",59.1156,-123.6471,766.63330078125
45332,"2006",58.8239,-123.6202,417.504760742188
45333,"2006",59.9911,-122.8479,380.675476074219
45334,"2006",59.4703,-120.3436,458.772979736328
45335,"2006",58.9232,-125.0017,786.505126953125
45336,"2006",57.6278,-123.2732,1013.07177734375
45337,"2006",59.5259,-121.9983,649.326354980469
45338,"2006",59.1802,-122.4419,419.294891357422
45339,"2006",58.8836,-125.2156,739.209289550781
45340,"2006",57.8073,-120.8472,581.450012207031
45341,"2006",57.1094,-122.0845,916.571899414062
45342,"2006",57.6024,-120.7178,724.636047363281
45343,"2006",57.8417,-120.6826,597.656433105469
45344,"2006",59.474,-124.3748,529.995910644531
45345,"2006",59.3868,-122.112,688.437683105469
45346,"2006",59.3372,-121.7932,640.666015625
45347,"2006",59.8955,-121.9692,429.099060058594
45348,"2006",58.4394,-121.1161,435.198944091797
45349,"2006",59.638,-122.4002,589.445251464844
45350,"2006",59.1571,-120.5292,692.775024414062
45351,"2006",59.8288,-122.4513,485.848205566406
45352,"2006",58.0706,-120.7659,494.822357177734
45353,"2006",57.2287,-120.8508,777.824340820312
45354,"2006",59.9883,-123.9234,383.349151611328
45355,"2006",59.8386,-124.268,480.287902832031
45356,"2006",58.2167,-120.7188,455.092620849609
45357,"2006",58.6298,-123.3878,618.752197265625
45358,"2006",57.5841,-120.3915,745.443542480469
45359,"2006",57.2417,-120.9803,791.699157714844
45360,"2006",57.6635,-123.3126,852.19775390625
45361,"2006",58.3844,-121.1369,450.88427734375
45362,"2006",58.0125,-122.5042,1019.96765136719
45363,"2006",57.9876,-121.5324,396.393768310547
45364,"2006",58.8533,-122.9216,547.162475585938
45365,"2006",56.7423,-120.2981,733.793579101562
45366,"2006",57.9906,-121.6426,603.621215820312
45367,"2006",57.7238,-122.2454,611.286743164062
45368,"2006",58.3137,-121.3116,454.587463378906
45369,"2006",58.5055,-121.6075,436.615875244141
45370,"2006",59.8104,-124.8243,627.088562011719
45371,"2006",58.47,-120.6347,398.109436035156
45372,"2006",59.5019,-121.6319,568.786682128906
45373,"2006",57.8796,-120.9074,547.981201171875
45374,"2006",59.4583,-120.9938,547.319152832031
45375,"2006",59.339,-122.3384,498.211975097656
45376,"2006",57.5822,-121.3126,783.498474121094
45377,"2006",59.1002,-120.9968,624.675720214844
45378,"2006",59.3856,-122.9905,417.464904785156
45379,"2006",57.9891,-122.3574,755.864074707031
45380,"2006",58.0137,-121.9353,618.7041015625
45381,"2006",58.0186,-123.2222,1016.85906982422
45382,"2006",58.7105,-122.7178,409.12646484375
45383,"2006",59.8306,-122.0324,463.070495605469
45384,"2006",59.5378,-120.9763,444.236053466797
45385,"2006",56.732,-120.1758,751.3955078125
45386,"2006",58.3436,-123.6606,634.348510742188
45387,"2006",59.5412,-122.8291,520.959045410156
45388,"2006",58.6853,-122.1005,440.809692382812
45389,"2006",59.2558,-124.7183,405.945587158203
45390,"2006",57.8497,-123.1625,763.660034179688
45391,"2006",59.5383,-123.7036,490.163299560547
45392,"2006",57.881,-120.1922,699.463195800781
45393,"2006",58.0035,-120.4486,579.953735351562
45394,"2006",57.4337,-121.1325,847.525329589844
45395,"2006",59.5805,-124.5535,737.866882324219
45396,"2006",58.1043,-123.7394,813.360595703125
45397,"2006",58.6307,-120.463,360.370513916016
45398,"2006",59.7349,-122.8788,516.020141601562
45399,"2006",58.9871,-121.4485,628.871643066406
45400,"2006",59.7344,-121.3575,462.198120117188
45401,"2006",58.3377,-122.7467,531.443969726562
45402,"2006",58.0863,-120.8671,472.086761474609
45403,"2006",58.6481,-123.9156,603.217651367188
45404,"2006",57.8545,-123.4283,814.708190917969
45405,"2006",59.149,-122.4943,400.203491210938
45406,"2006",59.2846,-121.0721,635.378356933594
