"ID1","ID2","lat","long","el"
82027,"2009",59.1922,-120.041,439.422546386719
82028,"2009",56.497,-120.0264,846.377685546875
82029,"2009",59.8338,-120.1189,467.907867431641
82030,"2009",59.3597,-120.2731,449.573822021484
82031,"2009",59.691,-120.0225,532.415771484375
82032,"2009",56.5097,-120.3833,692.188415527344
82033,"2009",57.8221,-121.6135,559.053466796875
82034,"2009",58.5048,-123.2122,744.884094238281
82035,"2009",59.7885,-122.7243,493.917999267578
82036,"2009",58.9898,-120.2591,382.907806396484
82037,"2009",59.2229,-123.0551,321.413940429688
82038,"2009",58.3329,-122.4468,598.3837890625
82039,"2009",57.7743,-123.0447,816.387145996094
82040,"2009",57.4048,-121.932,851.457397460938
82041,"2009",57.0495,-120.1949,759.088562011719
82042,"2009",57.0227,-120.8641,697.790100097656
82043,"2009",58.3509,-122.9483,528.752990722656
82044,"2009",58.6666,-124.1497,799.090026855469
82045,"2009",58.1072,-123.5078,933.608642578125
82046,"2009",59.962,-120.473,553.292419433594
82047,"2009",59.9138,-123.0571,413.505889892578
82048,"2009",59.4013,-122.549,481.626495361328
82049,"2009",59.7994,-121.5517,463.554595947266
82050,"2009",59.1634,-122.1273,540.0771484375
82051,"2009",58.9134,-124.1526,787.295288085938
82052,"2009",57.8654,-123.3908,811.065246582031
82053,"2009",59.9725,-123.8147,228.015548706055
82054,"2009",59.0043,-121.9696,477.972320556641
82055,"2009",58.3981,-123.4211,821.001953125
82056,"2009",57.3121,-120.6354,888.969177246094
82057,"2009",57.7091,-122.3804,677.259765625
82058,"2009",59.0683,-124.3118,742.395263671875
82059,"2009",58.3304,-123.2542,892.586669921875
82060,"2009",59.662,-124.5406,559.817993164062
82061,"2009",58.4248,-121.2255,442.516448974609
82062,"2009",59.9162,-121.6567,479.401977539062
82063,"2009",58.1248,-122.1935,805.814270019531
82064,"2009",59.5493,-121.5093,503.581024169922
82065,"2009",57.1935,-122.2285,989.279846191406
82066,"2009",57.906,-123.1776,736.43994140625
82067,"2009",57.8772,-122.295,661.07421875
82068,"2009",59.4921,-120.7808,510.195495605469
82069,"2009",59.412,-123.2873,411.517395019531
82070,"2009",58.4506,-120.878,407.611694335938
82071,"2009",57.9513,-120.7947,539.058959960938
82072,"2009",59.4619,-121.5352,568.948364257812
82073,"2009",59.8308,-122.9053,467.984405517578
82074,"2009",57.5011,-122.6985,1028.37438964844
82075,"2009",59.3325,-120.3968,514.159973144531
82076,"2009",57.0868,-120.1292,783.482421875
82077,"2009",59.4441,-124.3267,439.495758056641
82078,"2009",57.8963,-123.4746,750.449584960938
82079,"2009",58.8745,-120.535,432.795806884766
82080,"2009",57.0781,-120.403,733.579650878906
82081,"2009",58.4785,-120.6877,392.586822509766
82082,"2009",59.1775,-123.2249,349.032531738281
82083,"2009",57.3489,-120.647,890.841064453125
82084,"2009",59.1531,-123.6274,495.798522949219
82085,"2009",58.7741,-120.5128,361.641906738281
82086,"2009",59.6118,-121.6903,570.658325195312
82087,"2009",59.8143,-121.3913,480.796234130859
82088,"2009",58.0403,-122.9766,836.680603027344
82089,"2009",58.5919,-121.6443,447.349304199219
82090,"2009",58.4469,-123.2852,694.533325195312
82091,"2009",59.7374,-124.3264,273.825469970703
82092,"2009",59.692,-124.1058,447.290313720703
82093,"2009",59.4184,-123.5476,441.239013671875
82094,"2009",58.7512,-121.2195,511.246704101562
82095,"2009",58.6235,-123.4622,683.879638671875
82096,"2009",58.2002,-123.2659,1010.80389404297
82097,"2009",59.0262,-123.1404,449.156799316406
82098,"2009",59.2805,-120.9365,628.072448730469
82099,"2009",58.9575,-120.0595,388.062774658203
82100,"2009",57.5933,-121.4925,676.383239746094
