"ID1","ID2","lat","long","el"
25297,"2004",56.3924,-120.144,736.822509765625
25298,"2004",56.4635,-120.2675,739.119201660156
25299,"2004",59.8239,-120.1704,481.564117431641
25300,"2004",59.2844,-120.1115,445.896728515625
25301,"2004",59.6262,-120.2794,467.297912597656
25302,"2004",59.5227,-120.1729,489.989715576172
25303,"2004",56.5307,-120.1505,814.448303222656
25304,"2004",59.8171,-120.0849,483.830383300781
25305,"2004",56.4185,-120.2977,766.387756347656
25306,"2004",59.7425,-120.2298,459.399841308594
25307,"2004",56.5857,-120.1886,824.345520019531
25308,"2004",59.347,-120.0475,486.394989013672
25309,"2004",56.509,-120.0473,863.1796875
25310,"2004",59.5561,-120.2789,482.543975830078
25311,"2004",59.3853,-120.1739,451.740112304688
25312,"2004",59.1865,-120.0163,442.809509277344
25313,"2004",56.4753,-120.1669,749.0810546875
25314,"2004",59.5715,-120.2289,475.806182861328
25315,"2004",56.6124,-120.0565,900.710876464844
25316,"2004",56.5474,-120.1681,823.665161132812
25317,"2004",56.5709,-120.0941,870.519592285156
25318,"2004",59.2803,-120.1147,444.978332519531
25319,"2004",59.2988,-120.1668,443.294860839844
25320,"2004",59.5053,-120.1421,487.299102783203
25321,"2004",59.5197,-120.1577,496.020477294922
25322,"2004",59.8424,-120.1112,477.057312011719
25323,"2004",59.7527,-120.0991,493.152191162109
25324,"2004",56.4414,-120.4467,692.950805664062
25325,"2004",59.7566,-120.0968,493.992980957031
25326,"2004",59.8322,-120.0085,483.960906982422
25327,"2004",56.5326,-120.1327,831.636047363281
25328,"2004",56.605,-120.2394,775.460083007812
25329,"2004",56.6234,-120.0938,879.701599121094
25330,"2004",56.4682,-120.4588,711.990356445312
25331,"2004",56.4322,-120.412,717.192749023438
25332,"2004",56.4465,-120.1271,773.632080078125
25333,"2004",59.6961,-120.147,504.340942382812
25334,"2004",59.5607,-120.2187,477.885406494141
25335,"2004",56.541,-120.1847,804.427185058594
25336,"2004",56.635,-120.0233,940.649963378906
25337,"2004",59.84,-120.0083,483.333862304688
25338,"2004",59.3577,-120.2087,443.608001708984
25339,"2004",56.5586,-120.2382,774.638244628906
25340,"2004",59.8497,-120.019,478.440490722656
25341,"2004",59.6705,-120.2147,471.16357421875
25342,"2004",59.236,-120.0768,438.681304931641
25343,"2004",56.4905,-120.3815,761.571044921875
25344,"2004",59.4016,-120.2019,446.023590087891
