"ID1","ID2","lat","long","el"
190447,"2021",59.6353,-120.0812,529.661437988281
190448,"2021",59.2186,-120.0602,442.004547119141
190449,"2021",59.3489,-120.1516,452.021911621094
190450,"2021",59.5004,-120.2169,483.002990722656
190451,"2021",56.6266,-120.1866,802.085632324219
190452,"2021",59.4288,-120.2806,448.945587158203
190453,"2021",58.661,-122.8433,471.683715820312
190454,"2021",59.1747,-123.9746,663.978881835938
190455,"2021",58.1444,-122.8821,628.094421386719
190456,"2021",59.0866,-120.3905,543.375671386719
190457,"2021",59.6928,-124.5782,283.394622802734
190458,"2021",57.2988,-121.6222,785.190490722656
190459,"2021",59.6256,-124.5286,614.475158691406
190460,"2021",59.3488,-121.9782,708.414367675781
190461,"2021",57.8615,-123.5272,817.627868652344
190462,"2021",58.8342,-123.5996,421.159637451172
190463,"2021",59.1654,-121.4629,696.989990234375
190464,"2021",58.0616,-122.3338,941.104064941406
190465,"2021",59.7426,-122.1203,491.302947998047
190466,"2021",58.5811,-121.4558,440.695892333984
190467,"2021",58.0336,-122.085,733.230285644531
190468,"2021",58.2192,-122.6889,564.299438476562
190469,"2021",59.3254,-122.883,430.079833984375
190470,"2021",58.2722,-121.0227,435.856811523438
190471,"2021",57.7823,-121.39,612.234375
190472,"2021",58.9116,-120.4506,426.806060791016
190473,"2021",59.0908,-124.7189,786.674987792969
190474,"2021",59.3076,-123.6604,476.677856445312
190475,"2021",57.8601,-122.7406,726.915771484375
190476,"2021",58.4535,-120.0074,440.622863769531
190477,"2021",58.5423,-120.6221,377.442535400391
190478,"2021",58.0795,-122.9533,711.059631347656
190479,"2021",58.4742,-121.0459,430.983581542969
190480,"2021",58.2641,-121.6515,461.896911621094
190481,"2021",58.7424,-120.4876,354.697296142578
190482,"2021",57.4153,-120.8138,881.285705566406
190483,"2021",58.6853,-122.9133,418.345642089844
190484,"2021",57.2318,-122.1268,984.140747070312
190485,"2021",58.7264,-120.8969,412.683837890625
190486,"2021",59.447,-122.5432,533.904479980469
190487,"2021",57.9366,-120.8876,499.596069335938
190488,"2021",57.1233,-120.4565,713.719299316406
