"ID1","ID2","lat","long","el"
169093,"2018",56.4431,-120.2317,722.46875
169094,"2018",56.5056,-120.3305,743.824768066406
169095,"2018",59.6547,-120.1219,520.7138671875
169096,"2018",59.3549,-120.0641,483.705322265625
169097,"2018",56.3598,-120.2896,714.014770507812
169098,"2018",56.4015,-120.134,734.558288574219
169099,"2018",59.61,-120.0846,535.037414550781
169100,"2018",59.2855,-120.1136,446.786834716797
169101,"2018",59.5981,-120.2686,472.704620361328
169102,"2018",56.4477,-120.128,771.1875
169103,"2018",59.7566,-120.2007,458.008148193359
169104,"2018",59.4396,-120.1989,450.672790527344
169105,"2018",56.3589,-120.1585,706.135803222656
169106,"2018",59.6104,-120.1786,507.094451904297
169107,"2018",59.4088,-120.1958,447.855224609375
169108,"2018",59.2017,-120.0674,437.960968017578
169109,"2018",59.7237,-120.0026,525.953918457031
169110,"2018",59.8824,-120.1768,521.024475097656
169111,"2018",56.5365,-120.3157,768.830871582031
169112,"2018",59.7564,-120.2218,457.275299072266
169113,"2018",56.6367,-120.294,730.210571289062
169114,"2018",59.3933,-120.2775,449.9248046875
169115,"2018",59.4081,-120.2638,446.854370117188
169116,"2018",56.5928,-120.2317,783.103637695312
169117,"2018",57.7509,-120.3503,665.292175292969
169118,"2018",58.5878,-122.4148,437.960693359375
169119,"2018",58.8566,-125.2122,869.728454589844
169120,"2018",57.8093,-122.8111,765.732543945312
169121,"2018",59.1364,-120.1177,410.063415527344
169122,"2018",59.4282,-124.5969,731.168640136719
169123,"2018",59.9834,-122.7853,396.678741455078
169124,"2018",58.7503,-122.1435,422.092224121094
169125,"2018",58.8197,-122.0566,432.579559326172
169126,"2018",58.9816,-123.1598,551.18798828125
169127,"2018",59.7296,-120.4958,491.009765625
169128,"2018",59.8453,-123.0084,484.983154296875
169129,"2018",59.7466,-123.3963,483.219543457031
169130,"2018",59.0808,-124.2415,564.930358886719
169131,"2018",58.1905,-122.7813,472.883178710938
169132,"2018",59.1497,-120.5104,671.552368164062
169133,"2018",59.8377,-122.7579,480.212799072266
169134,"2018",59.9617,-122.5395,473.935760498047
169135,"2018",57.4274,-122.0973,999.192687988281
169136,"2018",57.7358,-122.841,830.547912597656
169137,"2018",59.5688,-123.1798,487.991577148438
169138,"2018",59.5891,-123.4724,519.765380859375
169139,"2018",58.788,-123.8061,486.115051269531
169140,"2018",58.0179,-121.1015,503.888458251953
169141,"2018",58.7267,-121.432,482.158294677734
169142,"2018",59.2451,-120.5356,701.6689453125
169143,"2018",58.925,-120.8035,590.037780761719
169144,"2018",58.9596,-122.1115,452.726531982422
169145,"2018",58.8381,-123.0392,397.424255371094
169146,"2018",57.8949,-122.8091,686.280944824219
169147,"2018",59.7155,-122.5763,516.946716308594
