"ID1","ID2","lat","long","el"
69997,"2008",56.4668,-120.3246,770.083190917969
69998,"2008",56.3989,-120.0393,762.180297851562
69999,"2008",56.4813,-120.2456,768.198364257812
70000,"2008",56.5071,-120.3762,700.510681152344
70001,"2008",59.703,-120.1133,507.134460449219
70002,"2008",59.3143,-120.0667,470.688995361328
70003,"2008",59.844,-120.076,472.295654296875
70004,"2008",59.5405,-120.2029,506.0341796875
70005,"2008",56.5702,-120.0326,910.177124023438
70006,"2008",56.4755,-120.1369,746.688049316406
70007,"2008",56.4435,-120.1795,719.343688964844
70008,"2008",59.5918,-120.1683,509.453063964844
70009,"2008",56.4999,-120.3728,732.715698242188
70010,"2008",56.722,-120.0201,815.756103515625
70011,"2008",56.3343,-120.0078,734.752563476562
70012,"2008",59.5561,-120.3101,477.736663818359
70013,"2008",59.9329,-120.0541,480.935729980469
70014,"2008",56.6403,-120.1882,795.905883789062
70015,"2008",59.3159,-120.1596,444.281372070312
70016,"2008",56.6223,-120.2747,734.61767578125
70017,"2008",56.5554,-120.1759,834.510009765625
70018,"2008",59.3476,-120.0076,501.485626220703
70019,"2008",59.6754,-120.0132,541.834167480469
70020,"2008",59.2764,-120.0409,467.427825927734
70021,"2008",59.3896,-120.1232,471.782287597656
70022,"2008",56.5818,-120.0364,912.914001464844
70023,"2008",56.4384,-120.0953,782.604553222656
70024,"2008",59.2592,-120.184,432.770965576172
70025,"2008",59.3801,-120.1949,449.014801025391
70026,"2008",56.4654,-120.0268,780.803955078125
70027,"2008",59.665,-120.1784,487.86376953125
70028,"2008",59.8352,-120.176,492.173126220703
70029,"2008",56.4285,-120.3407,757.728515625
70030,"2008",59.7305,-120.224,462.774932861328
70031,"2008",56.4066,-120.1601,713.169982910156
70032,"2008",56.4326,-120.1316,763.601745605469
70033,"2008",56.5371,-120.4706,661.730285644531
70034,"2008",56.4702,-120.2308,747.397216796875
70035,"2008",59.2168,-120.065,440.679931640625
70036,"2008",59.7165,-120.088,512.05908203125
70037,"2008",56.421,-120.1114,771.611083984375
70038,"2008",56.4272,-120.4056,719.556945800781
70039,"2008",56.5941,-120.2798,744.124755859375
70040,"2008",59.2686,-120.2012,435.382385253906
70041,"2008",59.4358,-120.0751,487.8486328125
70042,"2008",56.5526,-120.3027,773.114135742188
70043,"2008",59.6429,-120.1167,523.031555175781
70044,"2008",56.3559,-120.2017,690.4619140625
70045,"2008",59.3687,-120.0468,494.046508789062
70046,"2008",56.5237,-120.1707,791.5478515625
70047,"2008",59.7586,-120.238,460.454223632812
70048,"2008",56.3893,-120.2952,772.076232910156
70049,"2008",59.7937,-120.1511,475.590545654297
70050,"2008",56.3531,-120.007,734.184387207031
70051,"2008",59.8059,-120.1159,484.290893554688
70052,"2008",56.5573,-120.4101,690.623229980469
70053,"2008",56.6523,-120.1978,786.102294921875
70054,"2008",56.5321,-120.1838,796.102661132812
70055,"2008",56.6155,-120.2383,768.950500488281
70056,"2008",56.4827,-120.4157,764.551391601562
70057,"2008",56.5952,-120.188,811.985168457031
70058,"2008",56.363,-120.0533,753.609069824219
70059,"2008",56.5123,-120.3441,743.2724609375
70060,"2008",56.6052,-120.1985,801.421142578125
70061,"2008",56.5055,-120.2059,758.9951171875
70062,"2008",56.6007,-120.1773,812.680480957031
70063,"2008",58.7811,-121.8522,490.518188476562
70064,"2008",58.1376,-122.0202,548.227111816406
70065,"2008",59.6997,-120.3786,479.799530029297
