"ID1","ID2","lat","long","el"
100303,"2010",56.5104,-120.4547,723.931823730469
100304,"2010",56.6442,-120.0831,891.586669921875
100305,"2010",59.4976,-120.2573,468.619232177734
100306,"2010",59.5037,-120.2698,468.147857666016
100307,"2010",59.8397,-120.081,473.507232666016
100308,"2010",56.5789,-120.4248,658.102478027344
100309,"2010",59.5536,-120.0669,515.608581542969
100310,"2010",56.3535,-120.2383,700.830627441406
100311,"2010",56.6471,-120.1075,877.115539550781
100312,"2010",59.5342,-120.2096,502.622772216797
100313,"2010",59.7307,-120.2572,462.161834716797
100314,"2010",59.8566,-120.1794,509.065307617188
100315,"2010",56.6724,-120.0956,811.843566894531
100316,"2010",56.5759,-120.2311,785.087219238281
100317,"2010",56.6577,-120.0335,896.204956054688
100318,"2010",59.7643,-120.0027,511.570495605469
100319,"2010",56.3475,-120.0254,736.823364257812
100320,"2010",56.3953,-120.1616,711.57275390625
100321,"2010",56.5852,-120.0851,892.538757324219
100322,"2010",56.5323,-120.1294,823.689880371094
100323,"2010",59.2058,-120.0615,440.889495849609
100324,"2010",59.7778,-120.0397,505.429534912109
100325,"2010",56.5051,-120.4594,723.982299804688
100326,"2010",56.6281,-120.1315,848.476501464844
100327,"2010",56.661,-120.1517,825.716003417969
100328,"2010",59.2057,-120.1026,433.663299560547
100329,"2010",56.4847,-120.0135,814.421081542969
100330,"2010",56.3973,-120.0428,759.966796875
100331,"2010",56.5582,-120.3861,697.486694335938
100332,"2010",59.56,-120.285,474.08544921875
100333,"2010",59.8581,-123.6638,397.848937988281
100334,"2010",58.5048,-121.5851,437.485534667969
100335,"2010",58.9745,-123.9451,608.703674316406
100336,"2010",59.2289,-122.3559,449.005767822266
100337,"2010",59.5852,-121.4161,471.288879394531
100338,"2010",58.4691,-123.1064,619.044860839844
100339,"2010",58.9679,-122.4426,377.856170654297
100340,"2010",58.4449,-120.7026,398.643859863281
100341,"2010",59.5373,-120.9659,440.157592773438
100342,"2010",59.1278,-121.5872,673.099487304688
100343,"2010",58.4858,-123.8364,888.699584960938
100344,"2010",57.9001,-120.2612,699.695129394531
100345,"2010",59.5256,-123.3644,443.2900390625
100346,"2010",59.5937,-123.0911,598.286071777344
100347,"2010",57.874,-122.193,691.932861328125
100348,"2010",58.9914,-120.2451,382.80908203125
100349,"2010",58.8475,-120.4896,378.605255126953
100350,"2010",57.7235,-122.765,753.378356933594
100351,"2010",57.8846,-121.7525,455.445434570312
100352,"2010",57.9578,-121.9611,632.855529785156
100353,"2010",59.9492,-124.4213,347.963531494141
100354,"2010",58.0541,-122.4451,937.939758300781
100355,"2010",57.4583,-122.9246,1006.86419677734
100356,"2010",59.264,-121.9545,523.461120605469
100357,"2010",56.8255,-120.6178,717.778137207031
100358,"2010",58.5259,-122.5461,501.785217285156
100359,"2010",58.7493,-121.85,471.841644287109
100360,"2010",59.0251,-120.551,687.813720703125
100361,"2010",58.2997,-120.2996,466.449676513672
100362,"2010",59.1793,-124.7075,599.448791503906
100363,"2010",57.9747,-121.5096,513.353759765625
100364,"2010",58.6907,-120.7272,378.990539550781
100365,"2010",57.6949,-122.8866,823.895141601562
100366,"2010",58.8186,-121.1616,543.021728515625
100367,"2010",58.9967,-124.0452,626.336853027344
100368,"2010",59.0946,-121.8334,523.438659667969
100369,"2010",58.961,-123.8938,893.146057128906
100370,"2010",58.2941,-120.1114,485.967987060547
100371,"2010",59.4953,-124.0724,327.261749267578
100372,"2010",59.0269,-120.9311,656.13623046875
100373,"2010",58.5315,-122.073,444.679351806641
100374,"2010",59.3311,-123.8494,253.542068481445
100375,"2010",58.614,-121.7953,459.738983154297
100376,"2010",58.0715,-121.1027,475.986724853516
100377,"2010",59.3266,-121.2628,610.624145507812
100378,"2010",58.8794,-121.613,559.627685546875
100379,"2010",59.3394,-122.1061,640.204284667969
100380,"2010",59.0366,-122.682,386.073150634766
100381,"2010",58.6391,-123.8969,603.288513183594
100382,"2010",58.4003,-121.6998,474.700012207031
100383,"2010",57.6642,-121.7732,780.674743652344
100384,"2010",59.4942,-123.8153,331.697235107422
100385,"2010",58.4219,-120.3009,426.772338867188
100386,"2010",59.7505,-121.1325,474.778442382812
100387,"2010",58.5161,-123.8128,705.138000488281
100388,"2010",59.0967,-122.7524,370.535278320312
100389,"2010",59.4565,-123.917,353.416351318359
100390,"2010",59.1803,-121.7022,579.525634765625
100391,"2010",59.4212,-123.8708,366.045654296875
100392,"2010",57.2914,-122.567,839.921325683594
100393,"2010",58.5206,-120.9261,417.201324462891
100394,"2010",58.8554,-122.3492,400.421752929688
100395,"2010",57.869,-122.0552,522.246154785156
100396,"2010",59.2151,-123.9858,587.384216308594
100397,"2010",58.9316,-122.3298,369.691650390625
100398,"2010",59.2888,-120.5382,696.450500488281
100399,"2010",58.1395,-120.1504,594.872497558594
100400,"2010",59.3544,-120.9291,622.965087890625
100401,"2010",59.8674,-122.8127,433.379486083984
100402,"2010",57.662,-121.9348,769.384033203125
100403,"2010",58.3455,-121.5342,501.453094482422
100404,"2010",59.9757,-122.4227,334.961517333984
100405,"2010",58.6401,-120.8362,390.835693359375
100406,"2010",59.6317,-122.9005,638.472961425781
100407,"2010",58.2466,-120.6783,441.687469482422
100408,"2010",57.6425,-122.6418,819.002868652344
100409,"2010",59.5569,-121.7124,557.773803710938
100410,"2010",57.3672,-121.3528,792.919006347656
100411,"2010",56.8817,-120.1004,754.678039550781
100412,"2010",57.8113,-120.9301,617.993591308594
100413,"2010",57.4994,-123.3666,1039.41162109375
100414,"2010",59.2546,-123.3964,347.405456542969
100415,"2010",59.0038,-121.5282,622.61083984375
100416,"2010",57.7467,-121.8652,757.128967285156
100417,"2010",58.133,-120.2437,565.721008300781
100418,"2010",58.9361,-121.8863,493.366424560547
100419,"2010",59.9606,-121.2294,574.739624023438
100420,"2010",58.085,-123.5036,978.826171875
100421,"2010",56.7935,-120.0985,757.5537109375
100422,"2010",59.1336,-123.2255,383.294647216797
100423,"2010",59.495,-120.6833,508.455535888672
100424,"2010",56.7871,-120.5548,731.5078125
100425,"2010",57.2302,-122.1829,1011.90631103516
100426,"2010",57.8748,-121.9677,579.887268066406
100427,"2010",59.7994,-123.9311,331.974548339844
100428,"2010",58.9045,-123.6738,771.234558105469
100429,"2010",57.0801,-120.2507,771.953063964844
100430,"2010",57.3636,-121.2937,758.8984375
