"ID1","ID2","lat","long","el"
110221,"2011",59.5039,-120.0212,534.978149414062
110222,"2011",56.3609,-120.3576,754.74072265625
110223,"2011",56.5922,-120.2433,774.478271484375
110224,"2011",59.6539,-120.1494,509.423461914062
110225,"2011",59.2206,-120.1106,435.774017333984
110226,"2011",56.3647,-120.0203,741.675476074219
110227,"2011",56.5703,-120.2348,783.664489746094
110228,"2011",59.7193,-120.0844,507.990875244141
110229,"2011",59.6559,-120.1473,509.934692382812
110230,"2011",59.4745,-120.2823,454.096435546875
110231,"2011",59.2641,-120.0187,473.238555908203
110232,"2011",59.341,-120.1662,442.965515136719
110233,"2011",56.4434,-120.3644,759.193969726562
110234,"2011",59.8011,-120.2232,490.139373779297
110235,"2011",56.4045,-120.3372,775.830200195312
110236,"2011",56.6056,-120.0021,912.23876953125
110237,"2011",59.7362,-120.1107,494.178283691406
110238,"2011",59.3134,-120.0835,462.329986572266
110239,"2011",59.4879,-120.1899,480.732604980469
110240,"2011",59.3973,-120.2203,445.895080566406
110241,"2011",59.5915,-120.1115,516.667358398438
110242,"2011",59.2888,-120.002,495.841400146484
110243,"2011",59.2287,-120.0933,438.649353027344
110244,"2011",59.3646,-120.0285,496.189208984375
110245,"2011",56.6704,-120.154,806.962280273438
110246,"2011",56.4507,-120.1542,732.066284179688
110247,"2011",56.6111,-120.3928,693.733642578125
110248,"2011",56.4139,-120.1756,698.6953125
110249,"2011",59.5343,-120.1044,502.379455566406
110250,"2011",56.3963,-120.041,758.970520019531
110251,"2011",59.2348,-120.1681,430.620330810547
110252,"2011",59.89,-120.0873,484.043151855469
110253,"2011",59.5288,-120.2686,477.331146240234
110254,"2011",56.4239,-120.0376,760.943115234375
110255,"2011",59.3632,-120.0898,476.467193603516
110256,"2011",59.5545,-120.2447,473.132232666016
110257,"2011",59.831,-121.5576,456.858947753906
110258,"2011",59.7512,-121.19,471
110259,"2011",59.1821,-124.7624,670.415588378906
110260,"2011",59.6164,-122.7436,575.168518066406
110261,"2011",57.8287,-122.5541,839.89599609375
110262,"2011",59.8229,-121.4839,464.404724121094
110263,"2011",58.9357,-124.8982,861.734436035156
110264,"2011",58.6949,-121.066,409.536224365234
110265,"2011",59.1435,-121.3205,664.446166992188
110266,"2011",57.4169,-121.0219,887.622375488281
110267,"2011",59.7312,-124.7525,767.969482421875
110268,"2011",57.3898,-122.8657,1026.81005859375
110269,"2011",58.075,-122.0305,606.446411132812
110270,"2011",58.7326,-120.4857,351.807098388672
110271,"2011",59.5295,-123.267,490.241729736328
