"ID1","ID2","lat","long","el"
134899,"2014",56.5145,-120.2994,763.17236328125
134900,"2014",56.4351,-120.3524,754.62451171875
134901,"2014",56.4986,-120.0743,799.808532714844
134902,"2014",56.4972,-120.4088,712.532775878906
134903,"2014",59.3132,-120.0762,463.739440917969
134904,"2014",59.9857,-120.0416,480.835205078125
134905,"2014",59.4576,-120.0268,517.403564453125
134906,"2014",59.8223,-120.0605,487.295135498047
134907,"2014",59.4765,-120.2428,458.855316162109
134908,"2014",56.658,-120.3093,730.195251464844
134909,"2014",59.4399,-120.2848,445.357513427734
134910,"2014",56.6229,-120.1416,836.7177734375
134911,"2014",56.6536,-120.1669,810.0185546875
134912,"2014",56.5426,-120.1319,844.894714355469
134913,"2014",56.5339,-120.0424,912.254516601562
134914,"2014",56.5194,-120.3295,759.478454589844
134915,"2014",59.6348,-120.0033,551.324096679688
134916,"2014",56.501,-120.3927,693.283508300781
134917,"2014",57.4707,-122.5569,1058.31921386719
134918,"2014",57.6412,-122.8871,1097.47912597656
134919,"2014",58.9567,-122.0873,462.266082763672
134920,"2014",57.6654,-121.484,728.476806640625
134921,"2014",58.6683,-123.7459,760.09423828125
134922,"2014",57.527,-120.4478,773.332824707031
134923,"2014",59.5428,-120.5804,471.136932373047
134924,"2014",57.6257,-122.8098,1207.70104980469
134925,"2014",59.4853,-121.219,534.208435058594
134926,"2014",58.427,-120.8063,360.494873046875
134927,"2014",59.2814,-120.9258,627.771240234375
134928,"2014",58.5874,-123.1402,603.342834472656
134929,"2014",59.7362,-122.9734,500.626983642578
134930,"2014",58.1896,-121.5579,467.348297119141
134931,"2014",57.6468,-122.6189,793.241821289062
134932,"2014",59.6107,-123.0021,598.658874511719
134933,"2014",59.0815,-120.5954,660.772644042969
134934,"2014",58.961,-121.7588,543.911437988281
134935,"2014",59.7067,-120.3519,478.262420654297
134936,"2014",58.5598,-121.6326,442.432189941406
134937,"2014",57.9451,-120.091,676.030639648438
134938,"2014",58.2517,-120.0778,514.14208984375
134939,"2014",59.2196,-123.2724,265.980865478516
134940,"2014",59.2303,-122.3472,450.615814208984
134941,"2014",58.4503,-120.6552,404.458557128906
134942,"2014",59.227,-120.5592,719.299987792969
134943,"2014",59.2542,-122.7688,436.454711914062
134944,"2014",58.1353,-123.4634,907.995849609375
134945,"2014",59.9034,-124.4658,483.256317138672
134946,"2014",57.8708,-121.8082,582.768249511719
134947,"2014",59.0814,-121.053,623
134948,"2014",59.3874,-120.2916,451.253753662109
134949,"2014",59.8338,-122.7116,465.80322265625
134950,"2014",58.6919,-122.9074,406.811096191406
134951,"2014",56.9426,-120.8189,679.14013671875
134952,"2014",59.7834,-123.9023,344.714050292969
134953,"2014",59.7523,-121.7517,456.053436279297
134954,"2014",59.7472,-121.0681,482.171142578125
134955,"2014",58.5316,-121.5777,442.554077148438
134956,"2014",58.7966,-120.1752,356.077545166016
134957,"2014",57.9425,-120.7302,551.151245117188
134958,"2014",59.9418,-124.4381,425.450042724609
134959,"2014",59.6322,-121.7688,623
134960,"2014",58.8223,-120.363,355.114379882812
134961,"2014",59.2683,-122.5633,440.543182373047
134962,"2014",59.0096,-122.1496,439.774291992188
134963,"2014",59.1738,-121.0593,626
134964,"2014",57.7766,-122.6119,1016.17230224609
134965,"2014",59.1124,-124.3431,722.156799316406
134966,"2014",56.9572,-120.7452,732.009216308594
134967,"2014",58.2263,-121.3944,466.256958007812
134968,"2014",58.8485,-123.416,436.22900390625
134969,"2014",57.8431,-120.4221,717.558349609375
134970,"2014",59.03,-121.9257,492.789642333984
134971,"2014",57.763,-121.7871,674.876708984375
134972,"2014",58.5284,-120.9082,413.384735107422
134973,"2014",57.3183,-122.4068,1057.85144042969
134974,"2014",57.1149,-120.7274,761.551452636719
134975,"2014",59.2531,-124.7418,522.591857910156
134976,"2014",57.1027,-120.1257,795.273620605469
134977,"2014",57.3256,-120.0354,765.595642089844
134978,"2014",58.9748,-122.2548,389.421875
134979,"2014",58.4729,-120.6764,396.1015625
