"","X","distance_to_cut_10to40","distance_to_cut_5to9","distance_to_cut_1to4","distance_to_resource_road","HERD_NAME","animal_id","predict_du7","predict_du8","predict_du6"
"54",54,22,5,5,5,"Itcha-Ilgachuz","new",0.386491648,0.0812129568549737,0.410966208934158
"55",55,23,5,5,5,"Itcha-Ilgachuz","new",0.390062707,0.0768028209201018,0.415904668818263
"56",56,24,5,5,5,"Itcha-Ilgachuz","new",0.39364559,0.0726132432525246,0.420860071880061
"57",57,25,5,5,5,"Itcha-Ilgachuz","new",0.39723995,0.0686352152830888,0.425831472812786
"58",58,26,5,5,5,"Itcha-Ilgachuz","new",0.400845433,0.0648598769662367,0.430817913542069
"59",59,27,5,5,5,"Itcha-Ilgachuz","new",0.404461682,0.061278541111092,0.435818423933545
"60",60,28,5,5,5,"Itcha-Ilgachuz","new",0.408088334,0.0578827139784213,0.440832022520751
"61",61,29,5,5,5,"Itcha-Ilgachuz","new",0.411725024,0.0546641124323106,0.445857717252219
"62",62,30,5,5,5,"Itcha-Ilgachuz","new",0.415371379,0.0516146779333399,0.450894506256578
"63",63,0,5,5,5,"Tweedsmuir","new",0.176124474,0.25118585236677,0.308319011213148
"64",64,1,5,5,5,"Tweedsmuir","new",0.17779226,0.239956208720152,0.312678762845535
"65",65,2,5,5,5,"Tweedsmuir","new",0.179472398,0.229075021233212,0.317071902882017
"66",66,3,5,5,5,"Tweedsmuir","new",0.181164915,0.218545377324223,0.321497895035379
"67",67,4,5,5,5,"Tweedsmuir","new",0.182869837,0.208368919287383,0.325956181244404
"68",68,5,5,5,5,"Tweedsmuir","new",0.184587186,0.198545927894387,0.330446181786781
"69",69,6,5,5,5,"Tweedsmuir","new",0.186316985,0.189075411994974,0.334967295419993
"70",70,7,5,5,5,"Tweedsmuir","new",0.188059256,0.179955202432821,0.339518899550537
"71",71,8,5,5,5,"Tweedsmuir","new",0.189814019,0.171182048697838,0.344100350431745
"72",72,9,5,5,5,"Tweedsmuir","new",0.191581292,0.162751716861421,0.348710983390425
"73",73,10,5,5,5,"Tweedsmuir","new",0.193361092,0.154659087481636,0.353350113082485
"74",74,11,5,5,5,"Tweedsmuir","new",0.195153435,0.146898252314869,0.358017033777625
"75",75,12,5,5,5,"Tweedsmuir","new",0.196958336,0.139462608824317,0.362711019673146
"76",76,13,5,5,5,"Tweedsmuir","new",0.198775806,0.132344951629301,0.367431325236823
"77",77,14,5,5,5,"Tweedsmuir","new",0.200605858,0.125537560189068,0.372177185578755
"78",78,15,5,5,5,"Tweedsmuir","new",0.202448502,0.119032282157604,0.376947816852008
"79",79,16,5,5,5,"Tweedsmuir","new",0.204303745,0.112820611979594,0.381742416681832
"80",80,17,5,5,5,"Tweedsmuir","new",0.206171595,0.106893764420451,0.386560164623119
"81",81,18,5,5,5,"Tweedsmuir","new",0.208052056,0.101242742834165,0.391400222645739
"82",82,19,5,5,5,"Tweedsmuir","new",0.209945133,0.0958584020710607,0.396261735647301
"83",83,20,5,5,5,"Tweedsmuir","new",0.211850827,0.0907315060131908,0.40114383199281
"84",84,21,5,5,5,"Tweedsmuir","new",0.213769139,0.0858527797983552,0.40604562408064
"85",85,22,5,5,5,"Tweedsmuir","new",0.215700067,0.0812129568549737,0.410966208934158
"86",86,23,5,5,5,"Tweedsmuir","new",0.217643609,0.0768028209201018,0.415904668818263
"87",87,24,5,5,5,"Tweedsmuir","new",0.21959976,0.0726132432525246,0.420860071880061
"88",88,25,5,5,5,"Tweedsmuir","new",0.221568513,0.0686352152830888,0.425831472812786
"89",89,26,5,5,5,"Tweedsmuir","new",0.22354986,0.0648598769662367,0.430817913542069
"90",90,27,5,5,5,"Tweedsmuir","new",0.225543791,0.061278541111092,0.435818423933545
"91",91,28,5,5,5,"Tweedsmuir","new",0.227550295,0.0578827139784213,0.440832022520751
"92",92,29,5,5,5,"Tweedsmuir","new",0.229569359,0.0546641124323106,0.445857717252219
"93",93,30,5,5,5,"Tweedsmuir","new",0.231600966,0.0516146779333399,0.450894506256578
"94",94,0,5,5,5,"Graham","new",0.238560905,0.25118585236677,0.308319011213148
"95",95,1,5,5,5,"Graham","new",0.241845231,0.239956208720152,0.312678762845535
"96",96,2,5,5,5,"Graham","new",0.245160215,0.229075021233212,0.317071902882017
"97",97,3,5,5,5,"Graham","new",0.248505743,0.218545377324223,0.321497895035379
"98",98,4,5,5,5,"Graham","new",0.251881692,0.208368919287383,0.325956181244404
"99",99,5,5,5,5,"Graham","new",0.255287923,0.198545927894387,0.330446181786781
"100",100,6,5,5,5,"Graham","new",0.258724287,0.189075411994974,0.334967295419993
"101",101,7,5,5,5,"Graham","new",0.262190621,0.179955202432821,0.339518899550537
"102",102,8,5,5,5,"Graham","new",0.265686752,0.171182048697838,0.344100350431745
"103",103,9,5,5,5,"Graham","new",0.26921249,0.162751716861421,0.348710983390425
"104",104,10,5,5,5,"Graham","new",0.272767637,0.154659087481636,0.353350113082485
"105",105,11,5,5,5,"Graham","new",0.276351978,0.146898252314869,0.358017033777625
"106",106,12,5,5,5,"Graham","new",0.279965287,0.139462608824317,0.362711019673146
"107",107,13,5,5,5,"Graham","new",0.283607325,0.132344951629301,0.367431325236823
"108",108,14,5,5,5,"Graham","new",0.287277838,0.125537560189068,0.372177185578755
"109",109,15,5,5,5,"Graham","new",0.290976561,0.119032282157604,0.376947816852008
"110",110,16,5,5,5,"Graham","new",0.294703215,0.112820611979594,0.381742416681832
"111",111,17,5,5,5,"Graham","new",0.298457506,0.106893764420451,0.386560164623119
"112",112,18,5,5,5,"Graham","new",0.302239129,0.101242742834165,0.391400222645739
"113",113,19,5,5,5,"Graham","new",0.306047764,0.0958584020710607,0.396261735647301
"114",114,20,5,5,5,"Graham","new",0.309883079,0.0907315060131908,0.40114383199281
"115",115,21,5,5,5,"Graham","new",0.313744727,0.0858527797983552,0.40604562408064
"116",116,22,5,5,5,"Graham","new",0.317632348,0.0812129568549737,0.410966208934158
"117",117,23,5,5,5,"Graham","new",0.32154557,0.0768028209201018,0.415904668818263
"118",118,24,5,5,5,"Graham","new",0.325484007,0.0726132432525246,0.420860071880061
"119",119,25,5,5,5,"Graham","new",0.329447259,0.0686352152830888,0.425831472812786
"120",120,26,5,5,5,"Graham","new",0.333434914,0.0648598769662367,0.430817913542069
"121",121,27,5,5,5,"Graham","new",0.337446546,0.061278541111092,0.435818423933545
"122",122,28,5,5,5,"Graham","new",0.341481717,0.0578827139784213,0.440832022520751
"123",123,29,5,5,5,"Graham","new",0.345539976,0.0546641124323106,0.445857717252219
"124",124,30,5,5,5,"Graham","new",0.349620857,0.0516146779333399,0.450894506256578
"125",125,0,5,5,5,"Calendar","new",0.229629556,0.25118585236677,0.389992240027293
"126",126,1,5,5,5,"Calendar","new",0.231040675,0.239956208720152,0.390462433338536
"127",127,2,5,5,5,"Calendar","new",0.232457849,0.229075021233212,0.390932830238751
"128",128,3,5,5,5,"Calendar","new",0.233881073,0.218545377324223,0.391403429941233
"129",129,4,5,5,5,"Calendar","new",0.235310338,0.208368919287383,0.391874231657805
"130",130,5,5,5,5,"Calendar","new",0.236745639,0.198545927894387,0.392345234598826
"131",131,6,5,5,5,"Calendar","new",0.238186967,0.189075411994974,0.392816437973192
"132",132,7,5,5,5,"Calendar","new",0.239634316,0.179955202432821,0.393287840988344
"133",133,8,5,5,5,"Calendar","new",0.241087676,0.171182048697838,0.393759442850271
"134",134,9,5,5,5,"Calendar","new",0.242547038,0.162751716861421,0.394231242763514
"135",135,10,5,5,5,"Calendar","new",0.244012395,0.154659087481636,0.394703239931174
"136",136,11,5,5,5,"Calendar","new",0.245483735,0.146898252314869,0.395175433554914
"137",137,12,5,5,5,"Calendar","new",0.246961049,0.139462608824317,0.395647822834965
"138",138,13,5,5,5,"Calendar","new",0.248444326,0.132344951629301,0.396120406970132
"139",139,14,5,5,5,"Calendar","new",0.249933554,0.125537560189068,0.396593185157794
"140",140,15,5,5,5,"Calendar","new",0.251428724,0.119032282157604,0.397066156593918
"141",141,16,5,5,5,"Calendar","new",0.252929821,0.112820611979594,0.397539320473055
"142",142,17,5,5,5,"Calendar","new",0.254436834,0.106893764420451,0.398012675988349
"143",143,18,5,5,5,"Calendar","new",0.25594975,0.101242742834165,0.398486222331543
"144",144,19,5,5,5,"Calendar","new",0.257468556,0.0958584020710607,0.398959958692983
"145",145,20,5,5,5,"Calendar","new",0.258993237,0.0907315060131908,0.399433884261621
"146",146,21,5,5,5,"Calendar","new",0.260523779,0.0858527797983552,0.399907998225022
"147",147,22,5,5,5,"Calendar","new",0.262060167,0.0812129568549737,0.400382299769373
"148",148,23,5,5,5,"Calendar","new",0.263602386,0.0768028209201018,0.400856788079478
"149",149,24,5,5,5,"Calendar","new",0.265150419,0.0726132432525246,0.401331462338775
"150",150,25,5,5,5,"Calendar","new",0.266704251,0.0686352152830888,0.401806321729331
"151",151,26,5,5,5,"Calendar","new",0.268263865,0.0648598769662367,0.402281365431856
"152",152,27,5,5,5,"Calendar","new",0.269829243,0.061278541111092,0.4027565926257
"153",153,28,5,5,5,"Calendar","new",0.271400367,0.0578827139784213,0.403232002488864
"154",154,29,5,5,5,"Calendar","new",0.27297722,0.0546641124323106,0.403707594198004
"155",155,30,5,5,5,"Calendar","new",0.274559781,0.0516146779333399,0.404183366928435
"156",156,0,5,5,5,"Parker","new",0.229629556,0.25118585236677,0.299173742335978
"157",157,1,5,5,5,"Parker","new",0.231040675,0.239956208720152,0.310604318977868
"158",158,2,5,5,5,"Parker","new",0.232457849,0.229075021233212,0.322270797800232
"159",159,3,5,5,5,"Parker","new",0.233881073,0.218545377324223,0.334163072688133
"160",160,4,5,5,5,"Parker","new",0.235310338,0.208368919287383,0.346269973827412
"161",161,5,5,5,5,"Parker","new",0.236745639,0.198545927894387,0.358579289805072
"162",162,6,5,5,5,"Parker","new",0.238186967,0.189075411994974,0.371077799619301
"163",163,7,5,5,5,"Parker","new",0.239634316,0.179955202432821,0.383751314704215
"164",164,8,5,5,5,"Parker","new",0.241087676,0.171182048697838,0.396584730917768
"165",165,9,5,5,5,"Parker","new",0.242547038,0.162751716861421,0.409562090276437
"166",166,10,5,5,5,"Parker","new",0.244012395,0.154659087481636,0.422666652051117
"167",167,11,5,5,5,"Parker","new",0.245483735,0.146898252314869,0.435880972669321
"168",168,12,5,5,5,"Parker","new",0.246961049,0.139462608824317,0.449186993703767
"169",169,13,5,5,5,"Parker","new",0.248444326,0.132344951629301,0.462566137071289
"170",170,14,5,5,5,"Parker","new",0.249933554,0.125537560189068,0.475999406423247
"171",171,15,5,5,5,"Parker","new",0.251428724,0.119032282157604,0.489467493583482
"172",172,16,5,5,5,"Parker","new",0.252929821,0.112820611979594,0.502950888786101
"173",173,17,5,5,5,"Parker","new",0.254436834,0.106893764420451,0.516429993386396
"174",174,18,5,5,5,"Parker","new",0.25594975,0.101242742834165,0.52988523366624
"175",175,19,5,5,5,"Parker","new",0.257468556,0.0958584020710607,0.543297174332279
"176",176,20,5,5,5,"Parker","new",0.258993237,0.0907315060131908,0.556646630311698
"177",177,21,5,5,5,"Parker","new",0.260523779,0.0858527797983552,0.569914775486174
"178",178,22,5,5,5,"Parker","new",0.262060167,0.0812129568549737,0.583083247068674
"179",179,23,5,5,5,"Parker","new",0.263602386,0.0768028209201018,0.596134244417937
"180",180,24,5,5,5,"Parker","new",0.265150419,0.0726132432525246,0.609050621199025
"181",181,25,5,5,5,"Parker","new",0.266704251,0.0686352152830888,0.621815969931676
"182",182,26,5,5,5,"Parker","new",0.268263865,0.0648598769662367,0.634414698117344
"183",183,27,5,5,5,"Parker","new",0.269829243,0.061278541111092,0.646832095296409
"184",184,28,5,5,5,"Parker","new",0.271400367,0.0578827139784213,0.659054390554502
"185",185,29,5,5,5,"Parker","new",0.27297722,0.0546641124323106,0.671068800166693
"186",186,30,5,5,5,"Parker","new",0.274559781,0.0516146779333399,0.682863565236069
"187",187,0,5,5,5,"Prophet","new",0.229629556,0.25118585236677,0.300516843441951
"188",188,1,5,5,5,"Prophet","new",0.231040675,0.239956208720152,0.30335643365595
"189",189,2,5,5,5,"Prophet","new",0.232457849,0.229075021233212,0.306211109322422
"190",190,3,5,5,5,"Prophet","new",0.233881073,0.218545377324223,0.309080729848213
"191",191,4,5,5,5,"Prophet","new",0.235310338,0.208368919287383,0.311965150437668
"192",192,5,5,5,5,"Prophet","new",0.236745639,0.198545927894387,0.314864222097756
"193",193,6,5,5,5,"Prophet","new",0.238186967,0.189075411994974,0.317777791645462
"194",194,7,5,5,5,"Prophet","new",0.239634316,0.179955202432821,0.320705701717431
"195",195,8,5,5,5,"Prophet","new",0.241087676,0.171182048697838,0.323647790781921
"196",196,9,5,5,5,"Prophet","new",0.242547038,0.162751716861421,0.326603893153072
"197",197,10,5,5,5,"Prophet","new",0.244012395,0.154659087481636,0.329573839007518
"198",198,11,5,5,5,"Prophet","new",0.245483735,0.146898252314869,0.332557454403358
"199",199,12,5,5,5,"Prophet","new",0.246961049,0.139462608824317,0.335554561301511
"200",200,13,5,5,5,"Prophet","new",0.248444326,0.132344951629301,0.338564977589463
"201",201,14,5,5,5,"Prophet","new",0.249933554,0.125537560189068,0.341588517107419
"202",202,15,5,5,5,"Prophet","new",0.251428724,0.119032282157604,0.344624989676879
"203",203,16,5,5,5,"Prophet","new",0.252929821,0.112820611979594,0.34767420113164
"204",204,17,5,5,5,"Prophet","new",0.254436834,0.106893764420451,0.350735953351229
"205",205,18,5,5,5,"Prophet","new",0.25594975,0.101242742834165,0.353810044296787
"206",206,19,5,5,5,"Prophet","new",0.257468556,0.0958584020710607,0.356896268049375
"207",207,20,5,5,5,"Prophet","new",0.258993237,0.0907315060131908,0.359994414850739
"208",208,21,5,5,5,"Prophet","new",0.260523779,0.0858527797983552,0.363104271146503
"209",209,22,5,5,5,"Prophet","new",0.262060167,0.0812129568549737,0.366225619631792
"210",210,23,5,5,5,"Prophet","new",0.263602386,0.0768028209201018,0.369358239299292
"211",211,24,5,5,5,"Prophet","new",0.265150419,0.0726132432525246,0.372501905489705
"212",212,25,5,5,5,"Prophet","new",0.266704251,0.0686352152830888,0.375656389944625
"213",213,26,5,5,5,"Prophet","new",0.268263865,0.0648598769662367,0.378821460861784
"214",214,27,5,5,5,"Prophet","new",0.269829243,0.061278541111092,0.381996882952676
"215",215,28,5,5,5,"Prophet","new",0.271400367,0.0578827139784213,0.385182417502521
"216",216,29,5,5,5,"Prophet","new",0.27297722,0.0546641124323106,0.388377822432557
"217",217,30,5,5,5,"Prophet","new",0.274559781,0.0516146779333399,0.391582852364627
"218",218,0,5,5,5,"Chinchaga","new",0.229629556,0.25118585236677,0.354951316951915
"219",219,1,5,5,5,"Chinchaga","new",0.231040675,0.239956208720152,0.355921001747787
"220",220,2,5,5,5,"Chinchaga","new",0.232457849,0.229075021233212,0.356891869936069
"221",221,3,5,5,5,"Chinchaga","new",0.233881073,0.218545377324223,0.357863914972169
"222",222,4,5,5,5,"Chinchaga","new",0.235310338,0.208368919287383,0.358837130274506
"223",223,5,5,5,5,"Chinchaga","new",0.236745639,0.198545927894387,0.359811509224656
"224",224,6,5,5,5,"Chinchaga","new",0.238186967,0.189075411994974,0.360787045167486
"225",225,7,5,5,5,"Chinchaga","new",0.239634316,0.179955202432821,0.361763731411297
"226",226,8,5,5,5,"Chinchaga","new",0.241087676,0.171182048697838,0.362741561227971
"227",227,9,5,5,5,"Chinchaga","new",0.242547038,0.162751716861421,0.36372052785311
"228",228,10,5,5,5,"Chinchaga","new",0.244012395,0.154659087481636,0.364700624486195
"229",229,11,5,5,5,"Chinchaga","new",0.245483735,0.146898252314869,0.365681844290727
"230",230,12,5,5,5,"Chinchaga","new",0.246961049,0.139462608824317,0.36666418039439
"231",231,13,5,5,5,"Chinchaga","new",0.248444326,0.132344951629301,0.367647625889196
"232",232,14,5,5,5,"Chinchaga","new",0.249933554,0.125537560189068,0.368632173831654
"233",233,15,5,5,5,"Chinchaga","new",0.251428724,0.119032282157604,0.369617817242922
"234",234,16,5,5,5,"Chinchaga","new",0.252929821,0.112820611979594,0.370604549108972
"235",235,17,5,5,5,"Chinchaga","new",0.254436834,0.106893764420451,0.37159236238076
"236",236,18,5,5,5,"Chinchaga","new",0.25594975,0.101242742834165,0.372581249974383
"237",237,19,5,5,5,"Chinchaga","new",0.257468556,0.0958584020710607,0.37357120477126
"238",238,20,5,5,5,"Chinchaga","new",0.258993237,0.0907315060131908,0.374562219618293
"239",239,21,5,5,5,"Chinchaga","new",0.260523779,0.0858527797983552,0.375554287328049
"240",240,22,5,5,5,"Chinchaga","new",0.262060167,0.0812129568549737,0.376547400678934
"241",241,23,5,5,5,"Chinchaga","new",0.263602386,0.0768028209201018,0.377541552415368
"242",242,24,5,5,5,"Chinchaga","new",0.265150419,0.0726132432525246,0.378536735247973
"243",243,25,5,5,5,"Chinchaga","new",0.266704251,0.0686352152830888,0.379532941853749
"244",244,26,5,5,5,"Chinchaga","new",0.268263865,0.0648598769662367,0.380530164876263
"245",245,27,5,5,5,"Chinchaga","new",0.269829243,0.061278541111092,0.381528396925837
"246",246,28,5,5,5,"Chinchaga","new",0.271400367,0.0578827139784213,0.382527630579734
"247",247,29,5,5,5,"Chinchaga","new",0.27297722,0.0546641124323106,0.383527858382357
"248",248,30,5,5,5,"Chinchaga","new",0.274559781,0.0516146779333399,0.384529072845436
"249",249,0,5,5,5,"Snake-Sahtaneh","new",0.229629556,0.25118585236677,0.247746171956192
"250",250,1,5,5,5,"Snake-Sahtaneh","new",0.231040675,0.239956208720152,0.251584539741819
"251",251,2,5,5,5,"Snake-Sahtaneh","new",0.232457849,0.229075021233212,0.255462180710119
"252",252,3,5,5,5,"Snake-Sahtaneh","new",0.233881073,0.218545377324223,0.259378874268378
"253",253,4,5,5,5,"Snake-Sahtaneh","new",0.235310338,0.208368919287383,0.263334378799852
"254",254,5,5,5,5,"Snake-Sahtaneh","new",0.236745639,0.198545927894387,0.267328431422427
"255",255,6,5,5,5,"Snake-Sahtaneh","new",0.238186967,0.189075411994974,0.271360747766143
"256",256,7,5,5,5,"Snake-Sahtaneh","new",0.239634316,0.179955202432821,0.275431021770483
"257",257,8,5,5,5,"Snake-Sahtaneh","new",0.241087676,0.171182048697838,0.279538925502284
"258",258,9,5,5,5,"Snake-Sahtaneh","new",0.242547038,0.162751716861421,0.283684108995127
"259",259,10,5,5,5,"Snake-Sahtaneh","new",0.244012395,0.154659087481636,0.287866200111028
"260",260,11,5,5,5,"Snake-Sahtaneh","new",0.245483735,0.146898252314869,0.29208480442525
"261",261,12,5,5,5,"Snake-Sahtaneh","new",0.246961049,0.139462608824317,0.29633950513499
"262",262,13,5,5,5,"Snake-Sahtaneh","new",0.248444326,0.132344951629301,0.300629862992717
"263",263,14,5,5,5,"Snake-Sahtaneh","new",0.249933554,0.125537560189068,0.304955416264846
"264",264,15,5,5,5,"Snake-Sahtaneh","new",0.251428724,0.119032282157604,0.309315680716445
"265",265,16,5,5,5,"Snake-Sahtaneh","new",0.252929821,0.112820611979594,0.313710149622591
"266",266,17,5,5,5,"Snake-Sahtaneh","new",0.254436834,0.106893764420451,0.318138293806991
"267",267,18,5,5,5,"Snake-Sahtaneh","new",0.25594975,0.101242742834165,0.322599561708395
"268",268,19,5,5,5,"Snake-Sahtaneh","new",0.257468556,0.0958584020710607,0.327093379475302
"269",269,20,5,5,5,"Snake-Sahtaneh","new",0.258993237,0.0907315060131908,0.331619151089421
"270",270,21,5,5,5,"Snake-Sahtaneh","new",0.260523779,0.0858527797983552,0.336176258518246
"271",271,22,5,5,5,"Snake-Sahtaneh","new",0.262060167,0.0812129568549737,0.34076406189712
"272",272,23,5,5,5,"Snake-Sahtaneh","new",0.263602386,0.0768028209201018,0.345381899741021
"273",273,24,5,5,5,"Snake-Sahtaneh","new",0.265150419,0.0726132432525246,0.35002908918631
"274",274,25,5,5,5,"Snake-Sahtaneh","new",0.266704251,0.0686352152830888,0.354704926262584
"275",275,26,5,5,5,"Snake-Sahtaneh","new",0.268263865,0.0648598769662367,0.359408686194702
"276",276,27,5,5,5,"Snake-Sahtaneh","new",0.269829243,0.061278541111092,0.364139623735012
"277",277,28,5,5,5,"Snake-Sahtaneh","new",0.271400367,0.0578827139784213,0.368896973525723
"278",278,29,5,5,5,"Snake-Sahtaneh","new",0.27297722,0.0546641124323106,0.373679950491281
"279",279,30,5,5,5,"Snake-Sahtaneh","new",0.274559781,0.0516146779333399,0.378487750260569
"280",280,0,5,5,5,"Maxhamish","new",0.229629556,0.25118585236677,0.265133415561976
"281",281,1,5,5,5,"Maxhamish","new",0.231040675,0.239956208720152,0.270290140268201
"282",282,2,5,5,5,"Maxhamish","new",0.232457849,0.229075021233212,0.275509558874985
"283",283,3,5,5,5,"Maxhamish","new",0.233881073,0.218545377324223,0.280790983195117
"284",284,4,5,5,5,"Maxhamish","new",0.235310338,0.208368919287383,0.286133665191015
"285",285,5,5,5,5,"Maxhamish","new",0.236745639,0.198545927894387,0.291536796505612
"286",286,6,5,5,5,"Maxhamish","new",0.238186967,0.189075411994974,0.296999508097742
"287",287,7,5,5,5,"Maxhamish","new",0.239634316,0.179955202432821,0.302520869986433
"288",288,8,5,5,5,"Maxhamish","new",0.241087676,0.171182048697838,0.308099891108252
"289",289,9,5,5,5,"Maxhamish","new",0.242547038,0.162751716861421,0.313735519291568
"290",290,10,5,5,5,"Maxhamish","new",0.244012395,0.154659087481636,0.319426641351331
"291",291,11,5,5,5,"Maxhamish","new",0.245483735,0.146898252314869,0.325172083307601
"292",292,12,5,5,5,"Maxhamish","new",0.246961049,0.139462608824317,0.330970610730732
"293",293,13,5,5,5,"Maxhamish","new",0.248444326,0.132344951629301,0.336820929215718
"294",294,14,5,5,5,"Maxhamish","new",0.249933554,0.125537560189068,0.342721684987816
"295",295,15,5,5,5,"Maxhamish","new",0.251428724,0.119032282157604,0.348671465641106
"296",296,16,5,5,5,"Maxhamish","new",0.252929821,0.112820611979594,0.35466880101121
"297",297,17,5,5,5,"Maxhamish","new",0.254436834,0.106893764420451,0.360712164182909
"298",298,18,5,5,5,"Maxhamish","new",0.25594975,0.101242742834165,0.366799972632914
"299",299,19,5,5,5,"Maxhamish","new",0.257468556,0.0958584020710607,0.372930589507516
"300",300,20,5,5,5,"Maxhamish","new",0.258993237,0.0907315060131908,0.379102325034335
"301",301,21,5,5,5,"Maxhamish","new",0.260523779,0.0858527797983552,0.385313438066854
"302",302,22,5,5,5,"Maxhamish","new",0.262060167,0.0812129568549737,0.39156213775986
"303",303,23,5,5,5,"Maxhamish","new",0.263602386,0.0768028209201018,0.397846585373409
"304",304,24,5,5,5,"Maxhamish","new",0.265150419,0.0726132432525246,0.404164896202345
"305",305,25,5,5,5,"Maxhamish","new",0.266704251,0.0686352152830888,0.410515141627873
