"scenario","compartment","timeperiod","herd_bounds","prop_age","prop_mature","prop_old","survival_rate","area"
"cg_bau_a3_rNA","Dawson_Creek_TSA",155,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",160,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",165,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",170,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",175,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",180,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",185,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",190,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",195,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",200,"Burnt_Pine HEWSR","0","0","1","0.869295693069959",32
"cg_bau_a3_rNA","Dawson_Creek_TSA",0,"Burnt_Pine Matrix","0.0199878861296184","0.293155663234403","0.621239652735716","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",5,"Burnt_Pine Matrix","0.0242277407631738","0.293155663234403","0.61699979810216","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",10,"Burnt_Pine Matrix","0.0181708055723804","0.32142136079144","0.61699979810216","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",15,"Burnt_Pine Matrix","0.015748031496063","0.239047042196648","0.695739955582475","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",20,"Burnt_Pine Matrix","0.0169594185342217","0.244296386028669","0.694528568544317","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",25,"Burnt_Pine Matrix","0.0129214617403594","0.136886735311932","0.801130627902281","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",30,"Burnt_Pine Matrix","0.0129214617403594","0.138905713708863","0.803351504138906","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",35,"Burnt_Pine Matrix","0.0129214617403594","0.106803957197658","0.838077932566122","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",40,"Burnt_Pine Matrix","0.0129214617403594","0.115889359983848","0.840096910963053","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",45,"Burnt_Pine Matrix","0.0131233595800525","0.0654149000605694","0.902887139107612","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",50,"Burnt_Pine Matrix","0.0131233595800525","0.0779325661215425","0.902887139107612","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",55,"Burnt_Pine Matrix","0.0131233595800525","0.0482535836866546","0.9325661215425","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",60,"Burnt_Pine Matrix","0.00767211790833838","0.054310518877448","0.9325661215425","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",65,"Burnt_Pine Matrix","0.00767211790833838","0.049061175045427","0.937613567534827","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",70,"Burnt_Pine Matrix","0.0102967898243489","0.0488592772057339","0.937411669695134","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",75,"Burnt_Pine Matrix","0.0115081768625076","0.0428023420149404","0.943468604885928","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",80,"Burnt_Pine Matrix","0.0135271552594387","0.041994750656168","0.9442761962447","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",85,"Burnt_Pine Matrix","0.0137290530991318","0.0197859882899253","0.96628306077125","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",90,"Burnt_Pine Matrix","0.0135271552594387","0.0137290530991318","0.972339995962043","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",95,"Burnt_Pine Matrix","0.0135271552594387","0.00605693519079346","0.980214011710075","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",100,"Burnt_Pine Matrix","0.0135271552594387","0.00605693519079346","0.980214011710075","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",105,"Burnt_Pine Matrix","0.0137290530991318","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",110,"Burnt_Pine Matrix","0.0125176660609731","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",115,"Burnt_Pine Matrix","0.00888350494649707","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",120,"Burnt_Pine Matrix","0.00767211790833838","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",125,"Burnt_Pine Matrix","0.010498687664042","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",130,"Burnt_Pine Matrix","0.0115081768625076","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",135,"Burnt_Pine Matrix","0.0135271552594387","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",140,"Burnt_Pine Matrix","0.0135271552594387","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",145,"Burnt_Pine Matrix","0.0135271552594387","0.000201897839693115","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",150,"Burnt_Pine Matrix","0.0133252574197456","0.000201897839693115","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",155,"Burnt_Pine Matrix","0.0135271552594387","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",160,"Burnt_Pine Matrix","0.0125176660609731","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",165,"Burnt_Pine Matrix","0.0135271552594387","0.000201897839693115","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",170,"Burnt_Pine Matrix","0.00868160710680396","0.000201897839693115","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",175,"Burnt_Pine Matrix","0.00767211790833838","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",180,"Burnt_Pine Matrix","0.0102967898243489","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",185,"Burnt_Pine Matrix","0.0115081768625076","0.000201897839693115","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",190,"Burnt_Pine Matrix","0.0135271552594387","0.000201897839693115","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",195,"Burnt_Pine Matrix","0.0137290530991318","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",200,"Burnt_Pine Matrix","0.0135271552594387","0","0.986069049061175","0.869295693069959",4953
"cg_bau_a3_rNA","Dawson_Creek_TSA",0,"Graham HESR","0","0","1","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",5,"Graham HESR","0","0","1","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",10,"Graham HESR","0","0","1","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",15,"Graham HESR","0","0","1","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",20,"Graham HESR","0","0","1","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",25,"Graham HESR","0","0","1","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",30,"Graham HESR","0","0","1","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",35,"Graham HESR","0","0","1","0.869295693069959",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",40,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",45,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
"cg_bau_a3_rNA","Dawson_Creek_TSA",50,"Graham HESR","0.5","0","0.5","0.0135863700593622",2
