"scenario","timeperiod","compartment","target","area","volume","age","hsize","avail_thlb","transition_area","transition_volume"
"cg_partner_agreement_a3_r40",185,"Dawson_Creek_TSA","1370000","8163.2648993636","1195138.4686508","58.7461716123712","1.44380348414637","3012.64500529319","8106.56229909756","1182914.36677602"
"cg_partner_agreement_a3_r40",190,"Dawson_Creek_TSA","1370000","6543.39205118492","964110.85929703","58.3907927720008","1.85733524018874","2734.64500529319","6481.18605012223","952676.859453296"
"cg_partner_agreement_a3_r40",195,"Dawson_Creek_TSA","1370000","7410.45005126894","1106605.68058231","59.914782617155","1.98087411153941","2700.85500451922","7366.56465078294","1096767.37397433"
"cg_partner_agreement_a3_r40",200,"Dawson_Creek_TSA","1370000","7091.21766480431","1082810.42645475","59.6832391152549","1.75699149276618","2951.85500451922","7052.94586433321","1074238.9648564"
"cg_bau_test",5,"TFL48","340000","1243.34000005722","339993.23641007","171.374016759423","1.13443430662155","170395.241997994","131","52385.6772"
"cg_bau_test",10,"TFL48","340000","1318.85400000662","339974.830189691","146.066983911648","1.44769923162087","168920.926998094","13.6","2839.218"
"cg_bau_test",15,"TFL48","340000","1363.91599993706","339947.124094122","142.267834676325","0.510638712069284","166391.686998516","38","5799.6868"
"cg_bau_test",20,"TFL48","340000","1596.74599997997","339938.657795936","162.551172196472","0.980200122762414","162427.126998648","154.2","20135.0348"
"cg_bau_test",25,"TFL48","340000","1427.4","339984.2168","151.086731119518","2.30597738287561","160129.301997736","213.6","27376.0988"
"cg_bau_test",30,"TFL48","340000","1552.76799998283","339948.36227791","112.691477413766","2.95203041821832","160001.056997553","461.6","57582.7072"
