scenario,timeperiod,compartment,target,area,volume,age,hsize,avail_thlb,transition_area,transition_volume
itchas_bau_a3_rNA,120,Quesnel_TSA,1660000,10982.20201,1659949.093,54.95107939,1.779935495,26211.49002,10946.45201,1652217.968
itchas_bau_a3_rNA,125,Quesnel_TSA,1660000,10664.599,1659967.366,58.67815761,2.019045628,24778.88002,10465.713,1612855.551
itchas_bau_a3_rNA,130,Quesnel_TSA,1660000,11205.89201,1659966.588,75.50383388,2.156223207,18946.23001,9948.032005,1438212.21
itchas_bau_a3_rNA,135,Quesnel_TSA,1660000,10725.66101,1659974.758,75.00656799,2.131067158,12459.87001,9472.655004,1460181.876
itchas_bau_a3_rNA,140,Quesnel_TSA,1660000,11050.93601,1659970.862,54.63767024,1.83326742,12641.72001,10965.10401,1644087.623
itchas_bau_a3_rNA,145,Quesnel_TSA,1660000,11062.08561,1659975.278,52.88605378,2.044369914,18278.09001,11031.98161,1653185.662
itchas_bau_a3_rNA,150,Quesnel_TSA,1660000,10678.87401,1659987.913,63.89147967,1.925856448,10000.18,10129.72201,1562118.816
itchas_bau_a3_rNA,155,Quesnel_TSA,1660000,11080.27581,1659972.638,70.30256278,1.77001211,6026.960003,10204.19781,1519424.083
itchas_bau_a3_rNA,160,Quesnel_TSA,1660000,11109.2926,1659999.412,53.7641412,1.919698048,14190.39001,11086.8926,1654904.581
itchas_bau_a3_rNA,165,Quesnel_TSA,1660000,10688.10201,1659982.911,55.4297764,2.218829563,10321.7,10649.61001,1650783.302
itchas_bau_a3_rNA,170,Quesnel_TSA,1660000,11050.01301,1659988.985,55.35364682,2.051998701,11093.38001,10983.43901,1644976.554
itchas_bau_a3_rNA,175,Quesnel_TSA,1660000,10785.61201,1659974.665,54.51815678,2.322483205,12088.93001,10763.01401,1654632.353
itchas_bau_a3_rNA,180,Quesnel_TSA,1660000,10882.94801,1659999.912,55.96859776,2.149505828,10199.87001,10857.74801,1654896.544
itchas_bau_a3_rNA,185,Quesnel_TSA,1660000,10661.75801,1659980.965,56.25209604,1.757625784,8157.660004,10654.95801,1658613.144
itchas_bau_a3_rNA,190,Quesnel_TSA,1660000,10920.24301,1659980.064,54.97861174,1.936213299,13053.16001,10882.04301,1651506.766
itchas_bau_a3_rNA,195,Quesnel_TSA,1660000,10823.29301,1659980.024,54.26814926,2.017765288,16257.51001,10806.89301,1656578.217
itchas_bau_a3_rNA,200,Quesnel_TSA,1660000,10766.21961,1659997.5,56.22201994,1.762065402,10902.96001,10747.61961,1656457.843
itchas_bau_a1p5_rNA,5,Quesnel_TSA,1660000,6845.462003,1659971.677,107.0568283,1.367724676,122597.6951,3355.740001,1082230.734
itchas_bau_a1p5_rNA,10,Quesnel_TSA,1660000,9195.181005,1659964.018,111.8577837,1.650247847,114212.6151,1804.714001,384719.0972
itchas_bau_a1p5_rNA,15,Quesnel_TSA,1660000,9076.619004,1659992.106,99.11182931,2.004111063,96246.65006,3046.028001,445096.117
itchas_bau_a1p5_rNA,20,Quesnel_TSA,1660000,9633.492005,1659954.946,90.41046383,2.096972574,94438.77007,4942.026002,687448.0459
itchas_bau_a1p5_rNA,25,Quesnel_TSA,1660000,10307.217,1659974.624,80.38426124,2.367298347,88924.76007,6306.998003,838686.2308
itchas_bau_a1p5_rNA,30,Quesnel_TSA,1660000,10835.74661,1659906.272,74.44136683,2.146117371,87159.80006,7834.390603,1046179.486
itchas_bau_a1p5_rNA,35,Quesnel_TSA,1660000,10922.83001,1659953.359,66.83912439,3.29895198,84458.88006,8819.386003,1183322.166
itchas_bau_a1p5_rNA,40,Quesnel_TSA,1660000,11011.29161,1659998.586,71.96951592,2.782737328,81424.41005,8523.575603,1142741.248
itchas_bau_a1p5_rNA,45,Quesnel_TSA,1660000,11171.80681,1659967.336,71.79115906,2.184980795,77420.93505,8432.821804,1131364.046
itchas_bau_a1p5_rNA,50,Quesnel_TSA,1660000,10198.131,1659997.746,85.46893749,1.908690063,64736.35504,6486.541003,894474.9081
itchas_bau_a1p5_rNA,55,Quesnel_TSA,1660000,11123.76101,1659978.968,80.50514938,1.723812336,60773.62504,8618.487004,1131606.642
itchas_bau_a1p5_rNA,60,Quesnel_TSA,1660000,11638.36401,1659968.892,70.5900984,1.853537825,58301.49504,9649.786005,1302740.217
itchas_bau_a1p5_rNA,65,Quesnel_TSA,1660000,11363.00401,1659989.967,71.61605892,1.721667274,53688.55004,9677.496005,1295477.595
itchas_bau_a1p5_rNA,70,Quesnel_TSA,1660000,11846.42801,1659988.598,67.36129001,1.994683954,51830.26004,10661.469,1414299.078
itchas_bau_a1p5_rNA,75,Quesnel_TSA,1660000,11605.34301,1659917.621,71.58100248,2.058414865,47206.82004,10180.00601,1337815.114
itchas_bau_a1p5_rNA,80,Quesnel_TSA,1660000,10856.33401,1659937.087,73.13259865,2.095817376,43350.53003,9506.162004,1259470.361
itchas_bau_a1p5_rNA,85,Quesnel_TSA,1660000,11095.61661,1659977.974,79.19125595,2.1794572,35637.68003,9025.842605,1213670.08
itchas_bau_a1p5_rNA,90,Quesnel_TSA,1660000,11079.57901,1659989.19,97.19489966,2.134382394,22205.64001,8190.511004,1120249.195
itchas_bau_a1p5_rNA,95,Quesnel_TSA,1660000,12330.93901,1659981.842,65.81143836,2.026448481,17655.42001,11069.581,1451766.476
itchas_bau_a1p5_rNA,100,Quesnel_TSA,1660000,12574.73941,1659991.24,51.88646041,1.998528196,19870.38001,12492.01741,1647615.267
itchas_bau_a1p5_rNA,105,Quesnel_TSA,1660000,11938.53601,1659979.289,67.34067569,1.670426194,12624.88001,10811.068,1466181.275
itchas_bau_a1p5_rNA,110,Quesnel_TSA,1660000,11993.59801,1659998.165,61.29976342,1.931647287,8951.360005,11122.48601,1513179.178
itchas_bau_a1p5_rNA,115,Quesnel_TSA,1660000,12307.77101,1659985.545,52.66936799,2.1107479,8877.280004,12154.97901,1633986.928
itchas_bau_a1p5_rNA,120,Quesnel_TSA,1660000,11801.23801,1659984.33,68.17448204,1.940354818,3188.370001,10683.58,1452276.444
itchas_bau_a1p5_rNA,125,Quesnel_TSA,1660000,11987.61701,1638543.627,62.14792656,1.742639483,25,11246.07101,1493248.214
itchas_bau_a1p5_rNA,130,Quesnel_TSA,1660000,11030.98101,1523535.458,55.13694068,2.046943961,25,10882.105,1495752.919
itchas_bau_a1p5_rNA,135,Quesnel_TSA,1660000,10092.15301,1348092.202,51.8443025,2.124663791,25,10059.36101,1340233.89
itchas_bau_a1p5_rNA,140,Quesnel_TSA,1660000,10488.37861,1425713.052,52.03697614,1.768996223,25,10455.46261,1419118.022
itchas_bau_a1p5_rNA,145,Quesnel_TSA,1660000,12233.69901,1659977.618,51.53913923,1.963045412,5763.015004,12206.13301,1654580.536
itchas_bau_a1p5_rNA,150,Quesnel_TSA,1660000,12379.35001,1659989.86,53.49346097,2.073245689,3110.650003,12345.11601,1651078.794
itchas_bau_a1p5_rNA,155,Quesnel_TSA,1660000,12196.49681,1659998.808,52.92138633,1.828834429,1926.820001,12174.89681,1654529.218
itchas_bau_a1p5_rNA,160,Quesnel_TSA,1660000,12138.08161,1659986.556,51.82924219,2.112807938,7795.275006,12129.28161,1658381.142
itchas_bau_a1p5_rNA,165,Quesnel_TSA,1660000,11907.81201,1659993.639,53.39473725,1.756314455,1506.830001,11859.11401,1648897.159
itchas_bau_a1p5_rNA,170,Quesnel_TSA,1660000,11769.37301,1624515.398,53.99222847,1.937664308,0,11735.18101,1617694.115
itchas_bau_a1p5_rNA,175,Quesnel_TSA,1660000,11839.26801,1578386.145,51.77677446,2.305153428,0,11829.50201,1575842.141
itchas_bau_a1p5_rNA,180,Quesnel_TSA,1660000,10983.808,1466732.913,52.99474144,1.8657734,0,10944.408,1458694.818
itchas_bau_a1p5_rNA,185,Quesnel_TSA,1660000,11773.98101,1579682.105,53.35949497,1.615973237,0,11762.58101,1577328.912
itchas_bau_a1p5_rNA,190,Quesnel_TSA,1660000,11412.96401,1544528.166,51.85043123,1.839317326,0,11384.96401,1538659.023
itchas_bau_a1p5_rNA,195,Quesnel_TSA,1660000,12028.63261,1643760.192,52.04291533,2.218895519,0,12011.43261,1639785.82
itchas_bau_a1p5_rNA,200,Quesnel_TSA,1660000,10744.57101,1486206.377,53.59791284,2.128480786,0,10719.97101,1481428.481
itchas_bau_aNa_rNA,5,Quesnel_TSA,1660000,6022.793003,1659993.485,101.2476149,1.697517757,159375.3801,4196.888002,1359506.554
itchas_bau_aNa_rNA,10,Quesnel_TSA,1660000,10103.29801,1659950.434,115.7668641,1.44477306,125956.4401,1167.306001,162967.0157
itchas_bau_aNa_rNA,15,Quesnel_TSA,1660000,9196.779004,1659993.188,97.49336773,1.992369802,111312.8351,3158.774001,427731.2265
itchas_bau_aNa_rNA,20,Quesnel_TSA,1660000,9717.290005,1659978.485,89.39966658,2.106044648,105079.3001,4984.426002,680512.001
itchas_bau_aNa_rNA,25,Quesnel_TSA,1660000,10132.83,1659936.671,77.32976691,3.076147542,98044.27507,6622.060003,867783.3772
itchas_bau_aNa_rNA,30,Quesnel_TSA,1660000,11441.64461,1659986.835,75.1289294,2.026145671,96540.22507,8207.584604,1076987.662
itchas_bau_aNa_rNA,35,Quesnel_TSA,1660000,11311.125,1659977.316,66.20334344,2.928825739,93193.73007,9050.130003,1189054.898
itchas_bau_aNa_rNA,40,Quesnel_TSA,1660000,11363.40961,1659966.311,70.44918596,2.972380226,91785.07006,8977.115604,1167395.434
itchas_bau_aNa_rNA,45,Quesnel_TSA,1660000,11095.66681,1659972.007,68.87214341,3.278861349,89586.79006,8719.489804,1130866.867
itchas_bau_aNa_rNA,50,Quesnel_TSA,1660000,10297.185,1659998.872,87.07379414,1.688893719,78979.44005,6499.859003,846555.0682
itchas_bau_aNa_rNA,55,Quesnel_TSA,1660000,11286.296,1659986.456,71.11814248,1.492896297,70838.47005,8529.347003,1087243.265
itchas_bau_aNa_rNA,60,Quesnel_TSA,1660000,11348.58501,1659997.572,82.90573521,1.850413339,64375.53504,8667.738004,1121846.776
itchas_bau_aNa_rNA,65,Quesnel_TSA,1660000,11775.66101,1659935.364,71.28405377,1.836503588,60185.16504,10084.79701,1300317.078
itchas_bau_aNa_rNA,70,Quesnel_TSA,1660000,12198.39501,1659964.761,60.78713848,1.921309656,58608.68504,11304.19001,1481612.682
itchas_bau_aNa_rNA,75,Quesnel_TSA,1660000,11707.86801,1659967.669,72.73864278,2.002714336,54095.41504,10251.39001,1320005.32
itchas_bau_aNa_rNA,80,Quesnel_TSA,1660000,11181.63801,1659925.222,77.10017541,2.451575971,47522.43003,9541.221004,1240075.418
itchas_bau_aNa_rNA,85,Quesnel_TSA,1660000,11543.74561,1659979.895,66.78122065,2.255959665,43665.63003,10483.76961,1358630.231
itchas_bau_aNa_rNA,90,Quesnel_TSA,1660000,11072.46101,1659967.001,94.89987232,2.184779204,29910.54002,8062.491004,1047992.745
itchas_bau_aNa_rNA,95,Quesnel_TSA,1660000,12389.26701,1659998.575,67.72921287,1.99408772,25365.66002,11226.10101,1446829.091
itchas_bau_aNa_rNA,100,Quesnel_TSA,1660000,12934.01141,1659970.532,54.96166858,1.995065773,23787.10002,12576.97741,1598068.624
itchas_bau_aNa_rNA,105,Quesnel_TSA,1660000,12467.62001,1659948.676,58.56034665,1.751808347,22289.09001,11979.71601,1566595.665
itchas_bau_aNa_rNA,110,Quesnel_TSA,1660000,12250.22001,1659983.948,73.4616118,1.701655786,14012.31001,10518.326,1383566.335
itchas_bau_aNa_rNA,115,Quesnel_TSA,1660000,12493.91001,1659984.3,52.62103457,2.167576337,13064.28001,12231.07001,1614529.559
itchas_bau_aNa_rNA,120,Quesnel_TSA,1660000,12230.51301,1659950.055,72.97487146,1.808979886,5406.470002,10645.41301,1380900.671
itchas_bau_aNa_rNA,125,Quesnel_TSA,1660000,12444.83401,1659984.346,61.95515304,2.28891558,1555.180001,11604.23201,1491947.894
itchas_bau_aNa_rNA,130,Quesnel_TSA,1660000,12564.68401,1652973.028,56.27828802,1.825731474,25,12214.42201,1586718.961
itchas_bau_aNa_rNA,135,Quesnel_TSA,1660000,9404.974005,1217787.774,51.32326852,2.023445354,25,9366.626005,1209783.569
itchas_bau_aNa_rNA,140,Quesnel_TSA,1660000,11251.60061,1454650.184,51.59595596,1.752312818,25,11222.57661,1448746.61
itchas_bau_aNa_rNA,145,Quesnel_TSA,1660000,12794.44601,1659996.623,49.86289121,2.050063452,3927.170002,12759.85801,1653258.598
itchas_bau_aNa_rNA,150,Quesnel_TSA,1660000,11413.26701,1490643.208,54.0455356,1.953657481,0,11357.61501,1478591.725
itchas_bau_aNa_rNA,155,Quesnel_TSA,1660000,12087.39081,1580434.664,51.51998147,1.796580084,0,12071.68281,1576442.831
itchas_bau_aNa_rNA,160,Quesnel_TSA,1660000,12619.38561,1659995.926,52.13022502,2.266005675,11981.61001,12608.58561,1657746.892
itchas_bau_aNa_rNA,165,Quesnel_TSA,1660000,12045.86501,1659993.497,50.36302955,1.909617154,7177.145004,12030.66501,1655909.857
itchas_bau_aNa_rNA,170,Quesnel_TSA,1660000,12264.79501,1659998.014,54.26405659,1.772113135,5132.900004,12218.91501,1648961.285
itchas_bau_aNa_rNA,175,Quesnel_TSA,1660000,12467.97101,1632350.588,52.13912472,2.137855111,0,12451.21101,1628530.532
itchas_bau_aNa_rNA,180,Quesnel_TSA,1660000,12009.95101,1537711.112,52.61937996,2.142338745,0,11974.75101,1530505.619
itchas_bau_aNa_rNA,185,Quesnel_TSA,1660000,12237.49201,1573184.536,52.3042107,1.69517828,0,12229.49201,1571598.715
itchas_bau_aNa_rNA,190,Quesnel_TSA,1660000,12424.93001,1626746.987,51.7557773,1.554087555,0,12399.73001,1621498.14
itchas_bau_aNa_rNA,195,Quesnel_TSA,1660000,12176.84761,1591279.875,51.55909917,2.515357903,0,12154.64761,1586523.749
itchas_bau_aNa_rNA,200,Quesnel_TSA,1660000,9558.861005,1248892.481,53.02958428,1.873184598,0,9536.061005,1244338.828
itchas_eccc_a3_r40,5,Quesnel_TSA,1660000,7401.182003,1659994.48,107.1319781,1.316467806,64108.01004,2399.868001,751121.5013
itchas_eccc_a3_r40,10,Quesnel_TSA,1660000,8124.663004,1659992.489,105.6699791,1.971048764,51318.30003,1498.536001,278247.2186
itchas_eccc_a3_r40,15,Quesnel_TSA,1660000,8215.214005,1659980.463,102.174855,1.901669908,40486.89002,2389.382001,366768.1686
itchas_eccc_a3_r40,20,Quesnel_TSA,1660000,8582.442006,1659996.322,99.2870048,1.757256758,33812.02002,3614.600002,530911.1186
itchas_eccc_a3_r40,25,Quesnel_TSA,1660000,9758.519005,1659967.898,87.90625136,2.179213713,27616.59502,5503.558002,776646.55
itchas_eccc_a3_r40,30,Quesnel_TSA,1660000,10060.9826,1659984.574,89.56619619,2.077427752,21005.31501,6576.258603,949714.6525
itchas_eccc_a3_r40,35,Quesnel_TSA,1660000,9870.441005,1659992.42,91.44440304,2.767154753,14879.25501,6797.944003,993629.3357
itchas_eccc_a3_r40,40,Quesnel_TSA,1660000,9521.139605,1659994.592,99.14064122,2.092098353,8398.760005,6370.964603,953817.7065
itchas_eccc_a3_r40,45,Quesnel_TSA,1660000,10340.41581,1659995.558,72.21512196,2.581232103,4846.730002,8095.404804,1236247.367
itchas_eccc_a3_r40,50,Quesnel_TSA,1660000,10627.115,1604447.53,69.23336644,1.78457011,25,8402.593004,1238342.986
itchas_eccc_a3_r40,55,Quesnel_TSA,1660000,9769.876005,1515205.077,63.7936985,1.768303349,25,8509.476004,1294836.895
itchas_eccc_a3_r40,60,Quesnel_TSA,1660000,9419.113006,1441277.459,63.3664482,1.549961001,25,8326.751005,1256992.259
itchas_eccc_a3_r40,65,Quesnel_TSA,1660000,8390.830004,1331019.191,64.07698833,1.744455302,25,7467.398004,1165429.239
itchas_eccc_a3_r40,70,Quesnel_TSA,1660000,9734.877005,1472021.847,62.69500015,1.975020695,25,8904.702005,1328865.392
itchas_eccc_a3_r40,75,Quesnel_TSA,1660000,9452.232005,1400913.921,58.31354457,1.800425144,25,8921.258005,1302984.519
itchas_eccc_a3_r40,80,Quesnel_TSA,1660000,7870.126004,1151962.582,56.4424473,2.009222876,25,7537.244004,1102350.285
itchas_eccc_a3_r40,85,Quesnel_TSA,1660000,8685.933604,1314613.757,57.02463154,2.170398202,25,8375.961604,1254850.656
itchas_eccc_a3_r40,90,Quesnel_TSA,1660000,9457.155005,1376392.306,54.6815941,2.131910506,25,9273.233004,1339815.04
itchas_eccc_a3_r40,95,Quesnel_TSA,1660000,11378.28501,1659981.831,54.40796676,1.891651705,1831.120002,11181.39501,1622725.157
itchas_eccc_a3_r40,100,Quesnel_TSA,1660000,10871.94741,1610152.545,54.37998283,2.009602108,25,10777.28341,1590463.233
itchas_eccc_a3_r40,105,Quesnel_TSA,1660000,9941.862005,1470360.799,55.50308463,1.697722337,25,9841.302005,1451179.51
itchas_eccc_a3_r40,110,Quesnel_TSA,1660000,9372.815005,1410195.307,55.05861793,1.737959393,25,9314.325005,1398906.255
itchas_eccc_a3_r40,115,Quesnel_TSA,1660000,9415.278005,1418225.783,54.14979356,1.942896823,25,9336.300005,1401496.523
itchas_eccc_a3_r40,120,Quesnel_TSA,1660000,8820.709005,1354606.81,54.32164897,1.855819273,25,8763.125005,1340250.183
itchas_eccc_a3_r40,125,Quesnel_TSA,1660000,9289.574004,1420380.467,54.14496531,1.968130086,25,9257.164004,1412444.725
itchas_eccc_a3_r40,130,Quesnel_TSA,1660000,9635.492004,1389100.112,52.55771859,2.006976048,25,9604.484004,1383515.643
itchas_eccc_a3_r40,135,Quesnel_TSA,1660000,9541.086004,1466433.718,53.07644224,2.167443436,25,9517.124004,1460742.057
itchas_eccc_a3_r40,140,Quesnel_TSA,1660000,9267.778005,1370625.916,52.17661547,1.518063555,25,9243.880005,1366230.768
itchas_eccc_a3_r40,145,Quesnel_TSA,1660000,9326.071605,1428296.83,53.20774977,2.194886233,0,9298.715605,1422441.618
itchas_eccc_a3_r40,150,Quesnel_TSA,1660000,8259.348004,1268726.514,53.67721714,1.768975799,0,8246.360005,1266257.694
itchas_eccc_a3_r40,155,Quesnel_TSA,1660000,9118.624804,1384662.672,53.64827742,1.739863538,0,9098.258804,1380082.976
itchas_eccc_a3_r40,160,Quesnel_TSA,1660000,10479.64761,1583318.41,54.03264953,1.977292001,0,10467.24761,1580138.002
itchas_eccc_a3_r40,165,Quesnel_TSA,1660000,9736.672005,1506882.334,54.19216278,2.218931633,0,9720.072005,1502972.964
itchas_eccc_a3_r40,170,Quesnel_TSA,1660000,9732.070005,1440998.136,53.26404598,1.842497161,0,9720.716005,1438562.679
itchas_eccc_a3_r40,175,Quesnel_TSA,1660000,10186.72401,1532517.883,52.72864956,1.984555622,0,10169.72401,1528842.635
itchas_eccc_a3_r40,180,Quesnel_TSA,1660000,9638.037005,1479451.037,54.40817503,1.973794185,0,9632.237005,1478047.156
itchas_eccc_a3_r40,185,Quesnel_TSA,1660000,8924.137004,1380531.755,55.60847217,1.603906723,0,8913.159004,1377995.093
itchas_eccc_a3_r40,190,Quesnel_TSA,1660000,9119.786004,1465700.995,55.54333457,1.879205853,0,9109.386004,1463528.183
itchas_eccc_a3_r40,195,Quesnel_TSA,1660000,8999.521004,1401642.999,53.56656649,2.057033372,0,8991.101004,1399781.677
itchas_eccc_a3_r40,200,Quesnel_TSA,1660000,8542.688604,1341561.88,54.88652343,2.037369092,0,8535.118604,1339857.228
itchas_bc_herd_plan_a3_r40,5,Quesnel_TSA,1660000,7428.780003,1659979.824,107.2129173,1.304209972,68414.96505,2630.350001,831900.9171
itchas_bc_herd_plan_a3_r40,10,Quesnel_TSA,1660000,8233.413004,1659993.968,106.0419387,1.673798131,56254.02504,1551.820001,295860.5201
itchas_bc_herd_plan_a3_r40,15,Quesnel_TSA,1660000,8478.543004,1659954.199,102.071557,1.755028566,46840.31003,2604.452001,414151.6687
itchas_bc_herd_plan_a3_r40,20,Quesnel_TSA,1660000,8716.800006,1659985.388,94.22951497,2.286673664,43661.63003,4152.606002,619332.4613
itchas_bc_herd_plan_a3_r40,25,Quesnel_TSA,1660000,9787.532006,1659997.189,82.627915,1.868919612,41375.45002,6023.342003,886404.3743
itchas_bc_herd_plan_a3_r40,30,Quesnel_TSA,1660000,10296.1846,1659966.291,77.18396788,2.136137885,38809.03002,7293.100603,1054719.053
itchas_bc_herd_plan_a3_r40,35,Quesnel_TSA,1660000,10346.737,1659955.568,75.09429466,2.23858438,33989.20002,7433.084003,1072594.596
itchas_bc_herd_plan_a3_r40,40,Quesnel_TSA,1660000,10139.4336,1659989.533,91.77472832,2.097090714,26568.32502,6935.273603,1030082.995
itchas_bc_herd_plan_a3_r40,45,Quesnel_TSA,1660000,10374.0998,1659967.527,74.9613285,2.721432268,25299.62002,8173.869803,1264117.857
itchas_bc_herd_plan_a3_r40,50,Quesnel_TSA,1660000,10544.865,1659992.809,73.63168737,1.794259827,18738.34001,8460.579004,1280987.714
itchas_bc_herd_plan_a3_r40,55,Quesnel_TSA,1660000,10316.168,1659996.843,65.88864702,1.745544502,17541.36001,8944.758004,1417229.053
itchas_bc_herd_plan_a3_r40,60,Quesnel_TSA,1660000,10700.16201,1659964.446,66.2534628,1.734505107,19442.10501,9373.207005,1425102.821
itchas_bc_herd_plan_a3_r40,65,Quesnel_TSA,1660000,10386.30901,1659989.931,73.62411633,1.671167982,15672.40501,8822.561004,1371100.368
itchas_bc_herd_plan_a3_r40,70,Quesnel_TSA,1660000,10545.72901,1659967.092,73.05079819,1.901844726,12945.25001,9158.514005,1372759.456
itchas_bc_herd_plan_a3_r40,75,Quesnel_TSA,1660000,10248.85201,1659998.299,68.76136977,1.897584152,12051.00001,9165.004005,1382931.072
itchas_bc_herd_plan_a3_r40,80,Quesnel_TSA,1660000,10453.42601,1659969.96,73.10882711,1.754519303,6526.290003,8831.600004,1279103.332
itchas_bc_herd_plan_a3_r40,85,Quesnel_TSA,1660000,10345.7566,1659995.082,69.69406057,1.964259845,3360.840002,9016.156604,1378017.924
itchas_bc_herd_plan_a3_r40,90,Quesnel_TSA,1660000,10062.84201,1510188.033,68.46375945,1.75036389,25,8876.403004,1284128.068
itchas_bc_herd_plan_a3_r40,95,Quesnel_TSA,1660000,10362.54201,1514316.408,56.95488608,1.660397694,25,9983.250005,1436687.423
itchas_bc_herd_plan_a3_r40,100,Quesnel_TSA,1660000,11017.4784,1652203.219,56.44168251,2.157328844,25,10749.9624,1592114.959
itchas_bc_herd_plan_a3_r40,105,Quesnel_TSA,1660000,10759.824,1574915.598,56.57525625,1.581164439,25,10559.588,1531761.686
itchas_bc_herd_plan_a3_r40,110,Quesnel_TSA,1660000,10937.55001,1659975.815,55.66149686,1.941002663,965.2000003,10837.07801,1640478.206
itchas_bc_herd_plan_a3_r40,115,Quesnel_TSA,1660000,10349.841,1543325.527,56.09018882,1.911327979,25,10149.539,1505805.083
itchas_bc_herd_plan_a3_r40,120,Quesnel_TSA,1660000,9798.495006,1471683.258,54.24063981,1.882515851,25,9720.675006,1454349.238
itchas_bc_herd_plan_a3_r40,125,Quesnel_TSA,1660000,10705.454,1621791.895,54.98421403,1.846723133,25,10606.866,1600752.962
itchas_bc_herd_plan_a3_r40,130,Quesnel_TSA,1660000,10680.095,1553845.314,53.74250163,1.946081451,25,10623.951,1542472.631
itchas_bc_herd_plan_a3_r40,135,Quesnel_TSA,1660000,10517.233,1634992.5,55.86849231,1.849997011,25,10458.443,1621305.891
itchas_bc_herd_plan_a3_r40,140,Quesnel_TSA,1660000,10666.34501,1565967.137,53.15714661,1.629942696,25,10609.50201,1554153.579
itchas_bc_herd_plan_a3_r40,145,Quesnel_TSA,1660000,10900.13361,1659992.191,54.63715454,1.818204104,1007.460001,10841.26361,1648583.671
itchas_bc_herd_plan_a3_r40,150,Quesnel_TSA,1660000,9181.127005,1395634.311,54.45652707,1.570228665,0,9152.243005,1390069.228
itchas_bc_herd_plan_a3_r40,155,Quesnel_TSA,1660000,9677.850804,1460779.559,53.82105395,1.749430731,0,9655.687804,1455788.025
itchas_bc_herd_plan_a3_r40,160,Quesnel_TSA,1660000,11051.61961,1652277.666,54.14392213,1.817102862,0,11023.38061,1645733.013
itchas_bc_herd_plan_a3_r40,165,Quesnel_TSA,1660000,10629.61301,1593252.827,53.46745973,2.13231956,0,10599.74001,1586822.949
