scenario,compartment,timeperiod,herd_bounds,prop_age,prop_mature,prop_old,survival_rate,area
itchas_bau_a3_rNA,Quesnel_TSA,175,Barkerville HEWSR,0.340157634,0.019558237,0.488021796,0.134393659,51385
itchas_bau_a3_rNA,Quesnel_TSA,180,Barkerville HEWSR,0.335409166,0.01858519,0.48852778,0.142987447,51385
itchas_bau_a3_rNA,Quesnel_TSA,185,Barkerville HEWSR,0.345606695,0.017631605,0.487982874,0.12507381,51385
itchas_bau_a3_rNA,Quesnel_TSA,190,Barkerville HEWSR,0.369212805,0.01607473,0.486562226,0.090876681,51385
itchas_bau_a3_rNA,Quesnel_TSA,195,Barkerville HEWSR,0.340994454,0.015101683,0.486601148,0.1329252,51385
itchas_bau_a3_rNA,Quesnel_TSA,200,Barkerville HEWSR,0.318419772,0.019188479,0.487496351,0.177521915,51385
itchas_bau_a3_rNA,Quesnel_TSA,0,Barkerville Matrix,0.248763758,0.037446164,0.664539799,0.382815053,25076
itchas_bau_a3_rNA,Quesnel_TSA,5,Barkerville Matrix,0.257616845,0.036409316,0.65285532,0.351652809,25076
itchas_bau_a3_rNA,Quesnel_TSA,10,Barkerville Matrix,0.283378529,0.034136226,0.606635827,0.268510912,25076
itchas_bau_a3_rNA,Quesnel_TSA,15,Barkerville Matrix,0.284215983,0.030188228,0.606994736,0.266025512,25076
itchas_bau_a3_rNA,Quesnel_TSA,20,Barkerville Matrix,0.235922795,0.030068591,0.598420801,0.429714343,25076
itchas_bau_a3_rNA,Quesnel_TSA,25,Barkerville Matrix,0.24708885,0.032899984,0.600893284,0.388829712,25076
itchas_bau_a3_rNA,Quesnel_TSA,30,Barkerville Matrix,0.275721806,0.034136226,0.602169405,0.291903742,25076
itchas_bau_a3_rNA,Quesnel_TSA,35,Barkerville Matrix,0.288363375,0.040237677,0.603246132,0.25393503,25076
itchas_bau_a3_rNA,Quesnel_TSA,40,Barkerville Matrix,0.28820386,0.040078162,0.602448556,0.254393282,25076
itchas_bau_a3_rNA,Quesnel_TSA,45,Barkerville Matrix,0.276080715,0.03593077,0.607234009,0.290780769,25076
itchas_bau_a3_rNA,Quesnel_TSA,50,Barkerville Matrix,0.375019939,0.039799011,0.514834902,0.083862932,25076
itchas_bau_a3_rNA,Quesnel_TSA,55,Barkerville Matrix,0.417331313,0.03561174,0.461596746,0.045992402,25076
itchas_bau_a3_rNA,Quesnel_TSA,60,Barkerville Matrix,0.439224757,0.040556708,0.449114691,0.033440263,25076
itchas_bau_a3_rNA,Quesnel_TSA,65,Barkerville Matrix,0.448277237,0.035531983,0.449712873,0.029278975,25076
itchas_bau_a3_rNA,Quesnel_TSA,70,Barkerville Matrix,0.445366087,0.031823257,0.45338172,0.030559247,25076
itchas_bau_a3_rNA,Quesnel_TSA,75,Barkerville Matrix,0.486361461,0.024884352,0.413343436,0.016653819,25076
itchas_bau_a3_rNA,Quesnel_TSA,80,Barkerville Matrix,0.500558303,0.028632956,0.401499442,0.013473445,25076
itchas_bau_a3_rNA,Quesnel_TSA,85,Barkerville Matrix,0.557066518,0.027875259,0.337613654,0.005766937,25076
itchas_bau_a3_rNA,Quesnel_TSA,90,Barkerville Matrix,0.578002871,0.02719732,0.32804275,0.004205644,25076
itchas_bau_a3_rNA,Quesnel_TSA,95,Barkerville Matrix,0.517187749,0.021813686,0.321343117,0.010503553,25076
itchas_bau_a3_rNA,Quesnel_TSA,100,Barkerville Matrix,0.468216621,0.01782581,0.320106875,0.021809828,25076
itchas_bau_a3_rNA,Quesnel_TSA,105,Barkerville Matrix,0.478066677,0.023927261,0.305551125,0.018842513,25076
itchas_bau_a3_rNA,Quesnel_TSA,110,Barkerville Matrix,0.513518903,0.015752114,0.306747488,0.011097426,25076
itchas_bau_a3_rNA,Quesnel_TSA,115,Barkerville Matrix,0.5058223,0.01619078,0.30862179,0.012453234,25076
itchas_bau_a3_rNA,Quesnel_TSA,120,Barkerville Matrix,0.503110544,0.006938906,0.313287606,0.012968894,25076
itchas_bau_a3_rNA,Quesnel_TSA,125,Barkerville Matrix,0.506540118,0.006300845,0.307584942,0.012320159,25076
itchas_bau_a3_rNA,Quesnel_TSA,130,Barkerville Matrix,0.507816239,0.019460839,0.306428457,0.012087039,25076
itchas_bau_a3_rNA,Quesnel_TSA,135,Barkerville Matrix,0.507417451,0.029869198,0.308262881,0.012159417,25076
itchas_bau_a3_rNA,Quesnel_TSA,140,Barkerville Matrix,0.545063008,0.022810656,0.305989791,0.006909518,25076
itchas_bau_a3_rNA,Quesnel_TSA,145,Barkerville Matrix,0.542829797,0.024724836,0.305152337,0.007145663,25076
itchas_bau_a3_rNA,Quesnel_TSA,150,Barkerville Matrix,0.564244696,0.015034296,0.303676822,0.005175589,25076
itchas_bau_a3_rNA,Quesnel_TSA,155,Barkerville Matrix,0.522052959,0.031304833,0.303557186,0.009764271,25076
itchas_bau_a3_rNA,Quesnel_TSA,160,Barkerville Matrix,0.52751635,0.033538044,0.303078641,0.008995374,25076
itchas_bau_a3_rNA,Quesnel_TSA,165,Barkerville Matrix,0.512003509,0.023887382,0.302719732,0.011352303,25076
itchas_bau_a3_rNA,Quesnel_TSA,170,Barkerville Matrix,0.534136226,0.019899506,0.302560217,0.008143725,25076
itchas_bau_a3_rNA,Quesnel_TSA,175,Barkerville Matrix,0.521853565,0.021095869,0.302839368,0.009793532,25076
itchas_bau_a3_rNA,Quesnel_TSA,180,Barkerville Matrix,0.523010049,0.01587175,0.304514277,0.009625022,25076
itchas_bau_a3_rNA,Quesnel_TSA,185,Barkerville Matrix,0.51555272,0.019939384,0.303038762,0.010764227,25076
itchas_bau_a3_rNA,Quesnel_TSA,190,Barkerville Matrix,0.530906046,0.014635508,0.302639974,0.008548804,25076
itchas_bau_a3_rNA,Quesnel_TSA,195,Barkerville Matrix,0.502751635,0.014515872,0.303597065,0.013038704,25076
itchas_bau_a3_rNA,Quesnel_TSA,200,Barkerville Matrix,0.519779869,0.013638539,0.305790397,0.010103032,25076
itchas_bau_a3_rNA,Quesnel_TSA,0,Itcha-Ilgachuz HEWSR,0.000663803,0.139632956,0.844045295,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,5,Itcha-Ilgachuz HEWSR,0.000663803,0.139359625,0.845841468,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,10,Itcha-Ilgachuz HEWSR,0.000663803,0.132565404,0.853924248,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,15,Itcha-Ilgachuz HEWSR,0.000468567,0.12042171,0.868879344,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,20,Itcha-Ilgachuz HEWSR,0.000195236,0.060523233,0.931354939,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,25,Itcha-Ilgachuz HEWSR,3.90E-05,0.058102304,0.933775869,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,30,Itcha-Ilgachuz HEWSR,0,0.040882468,0.955837563,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,35,Itcha-Ilgachuz HEWSR,0,0.024755955,0.971964077,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,40,Itcha-Ilgachuz HEWSR,0,0.017180789,0.982155408,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,45,Itcha-Ilgachuz HEWSR,0,0.015657946,0.983678251,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,50,Itcha-Ilgachuz HEWSR,0,0.012846544,0.986489652,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,55,Itcha-Ilgachuz HEWSR,0,0.011518938,0.988285826,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,60,Itcha-Ilgachuz HEWSR,0,0.007926591,0.991878173,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,65,Itcha-Ilgachuz HEWSR,0,0.00808278,0.991878173,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,70,Itcha-Ilgachuz HEWSR,0,0.003279969,0.996720031,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,75,Itcha-Ilgachuz HEWSR,0,0.003279969,0.996720031,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,80,Itcha-Ilgachuz HEWSR,0,0.000663803,0.999336197,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,85,Itcha-Ilgachuz HEWSR,0,0.000663803,0.999336197,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,90,Itcha-Ilgachuz HEWSR,0,0.000663803,0.999336197,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,95,Itcha-Ilgachuz HEWSR,0,0.000468567,0.999531433,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,100,Itcha-Ilgachuz HEWSR,0,0.000195236,0.999804764,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,105,Itcha-Ilgachuz HEWSR,0,3.90E-05,0.999960953,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,110,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,115,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,120,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,125,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,130,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,135,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,140,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,145,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,150,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,155,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,160,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,165,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,170,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,175,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,180,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,185,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,190,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,195,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,200,Itcha-Ilgachuz HEWSR,0,0,1,0.869295693,25610
itchas_bau_a3_rNA,Quesnel_TSA,0,Itcha-Ilgachuz LESR,0.02688804,0.259880987,0.651667646,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,5,Itcha-Ilgachuz LESR,0.025786071,0.253067147,0.660777255,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,10,Itcha-Ilgachuz LESR,0.025584043,0.201715398,0.718593888,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,15,Itcha-Ilgachuz LESR,0.025584043,0.191669115,0.730384954,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,20,Itcha-Ilgachuz LESR,0.010211578,0.122006318,0.809157361,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,25,Itcha-Ilgachuz LESR,0.002681458,0.103493241,0.827670438,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,30,Itcha-Ilgachuz LESR,0.000202028,0.097707905,0.860343814,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,35,Itcha-Ilgachuz LESR,0.001744784,0.096385542,0.868810608,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,40,Itcha-Ilgachuz LESR,0.010762562,0.071389215,0.901520717,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,45,Itcha-Ilgachuz LESR,0.015666324,0.062242874,0.911952689,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,50,Itcha-Ilgachuz LESR,0.015592859,0.054106671,0.920309286,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,55,Itcha-Ilgachuz LESR,0.018182486,0.052710843,0.921778578,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,60,Itcha-Ilgachuz LESR,0.018531443,0.04681531,0.929914781,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,65,Itcha-Ilgachuz LESR,0.018549809,0.050047752,0.931163679,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,70,Itcha-Ilgachuz LESR,0.018586541,0.024133118,0.957133412,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,75,Itcha-Ilgachuz LESR,0.018604907,0.016456068,0.964810461,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,80,Itcha-Ilgachuz LESR,0.017153982,0.009844255,0.971422274,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,85,Itcha-Ilgachuz LESR,0.008154569,0.007089333,0.974195563,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,90,Itcha-Ilgachuz LESR,0.003250808,0.006868939,0.974415957,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,95,Itcha-Ilgachuz LESR,0.004701734,0.006850573,0.974415957,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,100,Itcha-Ilgachuz LESR,0.00696077,0.004793565,0.976472965,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,105,Itcha-Ilgachuz LESR,0.009936086,5.51E-05,0.981211431,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,110,Itcha-Ilgachuz LESR,0.013884808,0,0.98126653,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,115,Itcha-Ilgachuz LESR,0.015629592,0,0.98126653,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,120,Itcha-Ilgachuz LESR,0.015703056,0,0.98126653,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,125,Itcha-Ilgachuz LESR,0.018145754,0,0.98126653,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,130,Itcha-Ilgachuz LESR,0.019137526,0,0.980274758,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,135,Itcha-Ilgachuz LESR,0.084888334,0,0.914909639,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,140,Itcha-Ilgachuz LESR,0.08395166,0,0.914358654,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,145,Itcha-Ilgachuz LESR,0.079102997,0,0.914358654,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,150,Itcha-Ilgachuz LESR,0.085071995,0,0.905065383,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,155,Itcha-Ilgachuz LESR,0.093740817,0,0.894064061,0.866654668,54448
itchas_bau_a3_rNA,Quesnel_TSA,160,Itcha-Ilgachuz LESR,0.095228475,0,0.894064061,0.864027677,54448
itchas_bau_a3_rNA,Quesnel_TSA,165,Itcha-Ilgachuz LESR,0.095430502,1.84E-05,0.894064061,0.863667581,54448
itchas_bau_a3_rNA,Quesnel_TSA,170,Itcha-Ilgachuz LESR,0.097542609,0,0.894064061,0.85985469,54448
itchas_bau_a3_rNA,Quesnel_TSA,175,Itcha-Ilgachuz LESR,0.099379224,1.84E-05,0.894064061,0.856466946,54448
itchas_bau_a3_rNA,Quesnel_TSA,180,Itcha-Ilgachuz LESR,0.033646782,1.84E-05,0.894064061,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,185,Itcha-Ilgachuz LESR,0.035905818,1.84E-05,0.894064061,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,190,Itcha-Ilgachuz LESR,0.036016015,1.84E-05,0.894064061,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,195,Itcha-Ilgachuz LESR,0.029257273,0,0.894064061,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,200,Itcha-Ilgachuz LESR,0.019504849,0,0.894064061,0.869295693,54448
itchas_bau_a3_rNA,Quesnel_TSA,0,Itcha-Ilgachuz LEWR,0.033597419,0.321161247,0.528310012,0.869295693,146291
itchas_bau_a3_rNA,Quesnel_TSA,5,Itcha-Ilgachuz LEWR,0.091468375,0.286675188,0.506825437,0.870584466,146291
itchas_bau_a3_rNA,Quesnel_TSA,10,Itcha-Ilgachuz LEWR,0.096588307,0.257418433,0.568736286,0.861588387,146291
itchas_bau_a3_rNA,Quesnel_TSA,15,Itcha-Ilgachuz LEWR,0.097183012,0.251129598,0.581423327,0.860510101,146291
itchas_bau_a3_rNA,Quesnel_TSA,20,Itcha-Ilgachuz LEWR,0.095248512,0.214264719,0.632356057,0.863991999,146291
itchas_bau_a3_rNA,Quesnel_TSA,25,Itcha-Ilgachuz LEWR,0.097934938,0.204858809,0.641741461,0.859136684,146291
itchas_bau_a3_rNA,Quesnel_TSA,30,Itcha-Ilgachuz LEWR,0.104175923,0.182143809,0.688675312,0.847297228,146291
itchas_bau_a3_rNA,Quesnel_TSA,35,Itcha-Ilgachuz LEWR,0.107771497,0.1704206,0.704547785,0.840112935,146291
itchas_bau_a3_rNA,Quesnel_TSA,40,Itcha-Ilgachuz LEWR,0.106773486,0.125810884,0.749376243,0.842134069,146291
itchas_bau_a3_rNA,Quesnel_TSA,45,Itcha-Ilgachuz LEWR,0.104818478,0.105474705,0.76686194,0.846033056,146291
itchas_bau_a3_rNA,Quesnel_TSA,50,Itcha-Ilgachuz LEWR,0.050843866,0.074973853,0.795530826,0.869295693,146291
itchas_bau_a3_rNA,Quesnel_TSA,55,Itcha-Ilgachuz LEWR,0.056462804,0.062819996,0.806385902,0.869295693,146291
itchas_bau_a3_rNA,Quesnel_TSA,60,Itcha-Ilgachuz LEWR,0.068452605,0.047603749,0.822039633,0.869295693,146291
itchas_bau_a3_rNA,Quesnel_TSA,65,Itcha-Ilgachuz LEWR,0.083443274,0.042832437,0.825184051,0.869295693,146291
itchas_bau_a3_rNA,Quesnel_TSA,70,Itcha-Ilgachuz LEWR,0.089971358,0.016364643,0.852157686,0.869295693,146291
itchas_bau_a3_rNA,Quesnel_TSA,75,Itcha-Ilgachuz LEWR,0.088016351,0.009624652,0.85824145,0.869295693,146291
itchas_bau_a3_rNA,Quesnel_TSA,80,Itcha-Ilgachuz LEWR,0.091728131,0.011730045,0.860729642,0.870140303,146291
itchas_bau_a3_rNA,Quesnel_TSA,85,Itcha-Ilgachuz LEWR,0.094865713,0.020650621,0.860107594,0.864672256,146291
itchas_bau_a3_rNA,Quesnel_TSA,90,Itcha-Ilgachuz LEWR,0.115447977,0.017861659,0.845923536,0.823861875,146291
itchas_bau_a3_rNA,Quesnel_TSA,95,Itcha-Ilgachuz LEWR,0.13132045,0.017588232,0.830570575,0.786203823,146291
itchas_bau_a3_rNA,Quesnel_TSA,100,Itcha-Ilgachuz LEWR,0.146338462,0.013828602,0.814472524,0.745470831,146291
itchas_bau_a3_rNA,Quesnel_TSA,105,Itcha-Ilgachuz LEWR,0.167884559,0.012591342,0.793240869,0.678759647,146291
itchas_bau_a3_rNA,Quesnel_TSA,110,Itcha-Ilgachuz LEWR,0.177577568,0.012563999,0.769022018,0.645927031,146291
itchas_bau_a3_rNA,Quesnel_TSA,115,Itcha-Ilgachuz LEWR,0.176148909,0.010253536,0.769719258,0.650862897,146291
itchas_bau_a3_rNA,Quesnel_TSA,120,Itcha-Ilgachuz LEWR,0.182526608,0.007649138,0.771906679,0.628592339,146291
itchas_bau_a3_rNA,Quesnel_TSA,125,Itcha-Ilgachuz LEWR,0.191638583,0.004525227,0.771653759,0.595823798,146291
itchas_bau_a3_rNA,Quesnel_TSA,130,Itcha-Ilgachuz LEWR,0.22926906,0.002877826,0.732580952,0.454580097,146291
itchas_bau_a3_rNA,Quesnel_TSA,135,Itcha-Ilgachuz LEWR,0.226083628,0.002556548,0.721513969,0.466572985,146291
itchas_bau_a3_rNA,Quesnel_TSA,140,Itcha-Ilgachuz LEWR,0.211708171,0.002406163,0.721500297,0.520974413,146291
itchas_bau_a3_rNA,Quesnel_TSA,145,Itcha-Ilgachuz LEWR,0.192486209,0.002351478,0.72162334,0.592726615,146291
itchas_bau_a3_rNA,Quesnel_TSA,150,Itcha-Ilgachuz LEWR,0.176777792,0.002467684,0.721780561,0.648694081,146291
itchas_bau_a3_rNA,Quesnel_TSA,155,Itcha-Ilgachuz LEWR,0.199007458,0.002248942,0.704787034,0.56866869,146291
itchas_bau_a3_rNA,Quesnel_TSA,160,Itcha-Ilgachuz LEWR,0.197565127,0.001688416,0.704718677,0.57402187,146291
itchas_bau_a3_rNA,Quesnel_TSA,165,Itcha-Ilgachuz LEWR,0.204339296,0.002563384,0.704807541,0.548749508,146291
itchas_bau_a3_rNA,Quesnel_TSA,170,Itcha-Ilgachuz LEWR,0.206178097,0.002214764,0.704766527,0.541840209,146291
itchas_bau_a3_rNA,Quesnel_TSA,175,Itcha-Ilgachuz LEWR,0.169525125,0.001927665,0.704711841,0.673314657,146291
itchas_bau_a3_rNA,Quesnel_TSA,180,Itcha-Ilgachuz LEWR,0.16923119,0.003691273,0.704226507,0.674293714,146291
itchas_bau_a3_rNA,Quesnel_TSA,185,Itcha-Ilgachuz LEWR,0.190872986,0.005871858,0.704322207,0.598614715,146291
itchas_bau_a3_rNA,Quesnel_TSA,190,Itcha-Ilgachuz LEWR,0.196635473,0.013076676,0.70385738,0.57746317,146291
itchas_bau_a3_rNA,Quesnel_TSA,195,Itcha-Ilgachuz LEWR,0.192745965,0.00667847,0.703748009,0.591775989,146291
itchas_bau_a3_rNA,Quesnel_TSA,200,Itcha-Ilgachuz LEWR,0.192903186,0.005557416,0.703474581,0.591200276,146291
itchas_bau_a3_rNA,Quesnel_TSA,0,Itcha-Ilgachuz Matrix,0.262340267,0.287424,0.376648533,0.335510975,234375
itchas_bau_a3_rNA,Quesnel_TSA,5,Itcha-Ilgachuz Matrix,0.280981333,0.2776832,0.369962667,0.275706034,234375
itchas_bau_a3_rNA,Quesnel_TSA,10,Itcha-Ilgachuz Matrix,0.271560533,0.210048,0.447253333,0.30510741,234375
itchas_bau_a3_rNA,Quesnel_TSA,15,Itcha-Ilgachuz Matrix,0.255556267,0.1998464,0.448810667,0.358804969,234375
itchas_bau_a3_rNA,Quesnel_TSA,20,Itcha-Ilgachuz Matrix,0.224541867,0.1533696,0.4981248,0.472392362,234375
itchas_bau_a3_rNA,Quesnel_TSA,25,Itcha-Ilgachuz Matrix,0.226752,0.148945067,0.500616533,0.464052944,234375
